ID,stress_score
TEST_0078,0.33016375
TEST_0079,0.6471145
TEST_0080,0.49612266
TEST_0081,0.31463486
TEST_0082,0.41505927
TEST_0083,0.4161005
TEST_0084,0.26722834
TEST_0085,0.51968986
TEST_0086,0.40379044
TEST_0087,0.8445456
TEST_0088,0.32568043
TEST_0089,0.7045222
TEST_0090,0.63228405
TEST_0091,0.45719713
TEST_0092,0.8447792
TEST_0093,0.21071269
TEST_0094,0.4388827
TEST_0095,0.43004754
TEST_0096,0.527055
TEST_0097,0.5994401
TEST_0098,0.19410996
TEST_0099,0.59505
TEST_0100,0.42768106
TEST_0101,0.59317636
TEST_0102,0.6400894
TEST_0103,0.72015834
TEST_0104,0.46694794
TEST_0105,0.74682295
TEST_0106,0.38611355
TEST_0107,0.4305512
TEST_0108,0.60381037
TEST_0109,0.27934322
TEST_0110,0.5860303
TEST_0111,0.26773572
TEST_0112,0.37391302
TEST_0113,0.60972357
TEST_0114,0.44289926
TEST_0115,0.34393737
TEST_0116,0.44325697
TEST_0117,0.43972924
TEST_0118,0.85984576
TEST_0119,0.5054318
TEST_0120,0.563756
TEST_0121,0.30832717
TEST_0122,0.5665913
TEST_0123,0.5988136
TEST_0124,0.27612925
TEST_0125,0.8399514
TEST_0126,0.7496089
TEST_0127,0.65196216
TEST_0128,0.5396739
TEST_0129,0.40583837
TEST_0130,0.6442264
TEST_0131,0.44914824
TEST_0132,0.70035297
TEST_0133,0.5313661
TEST_0134,0.73557204
TEST_0135,0.56413865
TEST_0136,0.34332827
TEST_0137,0.48214722
TEST_0138,0.21336818
TEST_0139,0.2273893
TEST_0140,0.48706853
TEST_0141,0.68034536
TEST_0142,0.59692425
TEST_0143,0.343662
TEST_0144,0.47893557
TEST_0145,0.594556
TEST_0146,0.7410336
TEST_0147,0.39802876
TEST_0148,0.13737357
TEST_0149,0.21078925
TEST_0150,0.49271607
TEST_0151,0.42734104
TEST_0152,0.37689775
TEST_0153,0.10916449
TEST_0154,0.51139987
TEST_0155,0.4496021
TEST_0156,0.37301752
TEST_0157,0.6971556
TEST_0158,0.32912222
TEST_0159,0.46153694
TEST_0160,0.44736612
TEST_0161,0.09268708
TEST_0162,0.39641768
TEST_0163,0.48213843
TEST_0164,0.4565778
TEST_0165,0.5948835
TEST_0166,0.43452847
TEST_0167,0.4609587
TEST_0168,0.42756727
TEST_0169,0.3748512
TEST_0170,0.69224995
TEST_0171,0.71949124
TEST_0172,0.6194119
TEST_0173,0.52754986
TEST_0174,0.45674807
TEST_0175,0.34372658
TEST_0176,0.51270735
TEST_0177,0.79137766
TEST_0178,0.5786958
TEST_0179,0.82203037
TEST_0180,0.058866918
TEST_0181,0.6089047
TEST_0182,0.3898766
TEST_0183,0.56488395
TEST_0184,0.39092967
TEST_0185,-0.011194952
TEST_0186,0.562727
TEST_0187,0.1623874
TEST_0188,0.46603957
TEST_0189,0.7059675
TEST_0190,0.67261106
TEST_0191,0.28261882
TEST_0192,0.22325236
TEST_0193,0.2851104
TEST_0194,0.33618036
TEST_0195,0.12108051
TEST_0196,0.36913082
TEST_0197,0.25229308
TEST_0198,0.50324625
TEST_0199,0.5039357
TEST_0200,0.4773725
TEST_0201,0.5710577
TEST_0202,0.3794302
TEST_0203,0.1331288
TEST_0204,0.36609876
TEST_0205,0.6375032
TEST_0206,0.33153284
TEST_0207,0.3941669
TEST_0208,0.7567061
TEST_0209,0.4245578
TEST_0210,0.37904865
TEST_0211,0.5316729
TEST_0212,0.5748853
TEST_0213,0.5478832
TEST_0214,0.62951326
TEST_0215,0.446404
TEST_0216,0.27727634
TEST_0217,0.21226428
TEST_0218,0.3381016
TEST_0219,0.5353453
TEST_0220,0.1470509
TEST_0221,0.50350654
TEST_0222,0.22965547
TEST_0223,0.45062053
TEST_0224,0.30029282
TEST_0225,0.3817377
TEST_0226,0.46778804
TEST_0227,0.5483006
TEST_0228,0.5791149
TEST_0229,0.4657799
TEST_0230,0.50967485
TEST_0231,0.53117794
TEST_0232,0.16896349
TEST_0233,0.6167268
TEST_0234,0.31444392
TEST_0235,0.77108663
TEST_0236,0.64041644
TEST_0237,0.46278277
TEST_0238,0.48367357
TEST_0239,0.74087393
TEST_0240,0.24992448
TEST_0241,0.93964916
TEST_0242,0.6756416
TEST_0243,0.59100646
TEST_0244,0.4016125
TEST_0245,0.7194411
TEST_0246,0.36249667
TEST_0247,0.29136434
TEST_0248,0.38370347
TEST_0249,0.68280584
TEST_0250,0.31027654
TEST_0251,0.60154
TEST_0252,0.46502042
TEST_0253,0.44252416
TEST_0254,0.49739286
TEST_0255,0.4635953
TEST_0256,0.15840234
TEST_0257,0.7090156
TEST_0258,0.39372244
TEST_0259,0.1007822
TEST_0260,0.30266106
TEST_0261,0.631984
TEST_0262,0.55178225
TEST_0263,0.9542976
TEST_0264,0.28194317
TEST_0265,0.27525067
TEST_0266,0.2608395
TEST_0267,0.52054393
TEST_0268,0.33957
TEST_0269,0.5941224
TEST_0270,0.5136343
TEST_0271,0.5764029
TEST_0272,0.8012313
TEST_0273,0.5686823
TEST_0274,0.45012587
TEST_0275,0.31529897
TEST_0276,0.6960411
TEST_0277,0.6989271
TEST_0278,0.53308487
TEST_0279,0.44153422
TEST_0280,0.37114504
TEST_0281,0.45488217
TEST_0282,0.35104305
TEST_0283,0.43081582
TEST_0284,0.5430834
TEST_0285,0.5371686
TEST_0286,1.025382
TEST_0287,0.37140134
TEST_0288,0.29353055
TEST_0289,0.87128013
TEST_0290,0.6343569
TEST_0291,0.5738658
TEST_0292,0.6217893
TEST_0293,0.49218854
TEST_0294,0.7526887
TEST_0295,0.501921
TEST_0296,0.4453054
TEST_0297,0.42883182
TEST_0298,0.6915113
TEST_0299,0.4895501
TEST_0300,0.5228465
TEST_0301,0.64460385
TEST_0302,0.5554368
TEST_0303,0.21287505
TEST_0304,0.45687464
TEST_0305,0.34602275
TEST_0306,0.9339884
TEST_0307,0.38046595
TEST_0308,0.3888962
TEST_0309,0.324397
TEST_0310,0.29842085
TEST_0311,0.20279765
TEST_0312,0.81991166
TEST_0313,0.3201598
TEST_0314,0.8149686
TEST_0315,0.5170554
TEST_0316,0.44670522
TEST_0317,0.53535426
TEST_0318,0.37434605
TEST_0319,0.8951297
TEST_0320,0.78655255
TEST_0321,0.2847658
TEST_0322,0.61911356
TEST_0323,0.6117836
TEST_0324,0.6540555
TEST_0325,0.23974003
TEST_0326,0.49490884
TEST_0327,0.22634618
TEST_0328,0.5072804
TEST_0329,0.45310482
TEST_0330,0.5719764
TEST_0331,0.54281425
TEST_0332,0.34223214
TEST_0333,0.33973777
TEST_0334,0.4393085
TEST_0335,0.5438425
TEST_0336,0.793266
TEST_0337,0.46199337
TEST_0338,0.9526311
TEST_0339,0.35790282
TEST_0340,0.45188385
TEST_0341,0.40568462
TEST_0342,0.61734897
TEST_0343,0.26940712
TEST_0344,0.39607444
TEST_0345,0.40097302
TEST_0346,0.51133084
TEST_0347,0.47471395
TEST_0348,0.3811908
TEST_0349,0.5975625
TEST_0350,0.40517807
TEST_0351,0.6444761
TEST_0352,0.5160751
TEST_0353,0.3800501
TEST_0354,0.4015463
TEST_0355,0.6801926
TEST_0356,0.6708924
TEST_0357,0.74358284
TEST_0358,0.47759363
TEST_0359,0.71209216
TEST_0360,0.6930199
TEST_0361,0.8589461
TEST_0362,0.66768205
TEST_0363,0.3123105
TEST_0364,0.38186997
TEST_0365,0.20297347
TEST_0366,0.47875986
TEST_0367,0.5768835
TEST_0368,0.5730097
TEST_0369,0.47078937
TEST_0370,0.4035795
TEST_0371,0.3783215
TEST_0372,0.3582037
TEST_0373,0.4961682
TEST_0374,0.6792086
TEST_0375,0.32555246
TEST_0376,0.35848004
TEST_0377,0.18061821
TEST_0378,0.6966329
TEST_0379,0.37738574
TEST_0380,0.77153736
TEST_0381,0.5379564
TEST_0382,0.27393666
TEST_0383,0.78143036
TEST_0384,0.3563285
TEST_0385,0.55421644
TEST_0386,0.55826485
TEST_0387,0.4546884
TEST_0388,0.46808404
TEST_0389,0.5312597
TEST_0390,0.427296
TEST_0391,0.80526954
TEST_0392,0.4633688
TEST_0393,0.27620596
TEST_0394,0.24328464
TEST_0395,0.49723333
TEST_0396,0.2545905
TEST_0397,0.3670452
TEST_0398,0.18706198
TEST_0399,0.39620638
TEST_0400,0.6765291
TEST_0401,0.64494973
TEST_0402,0.33177048
TEST_0403,0.5566767
TEST_0404,0.563064
TEST_0405,0.35387492
TEST_0406,0.4736389
TEST_0407,0.3846664
TEST_0408,0.66029865
TEST_0409,0.49615073
TEST_0410,0.4633688
TEST_0411,0.91056746
TEST_0412,0.49972272
TEST_0413,0.26503202
TEST_0414,0.47615373
TEST_0415,0.27308524
TEST_0416,0.5363132
TEST_0417,0.36165187
TEST_0418,0.19089893
TEST_0419,0.6533855
TEST_0420,0.36997697
TEST_0421,0.76266015
TEST_0422,0.5890771
TEST_0423,0.5719287
TEST_0424,0.3469208
TEST_0425,0.80526954
TEST_0426,0.5123944
TEST_0427,0.2834437
TEST_0428,0.40721622
TEST_0429,0.6228306
TEST_0430,0.052945554
TEST_0431,0.48163152
TEST_0432,0.42937127
TEST_0433,0.42129296
TEST_0434,0.7719048
TEST_0435,0.5659531
TEST_0436,0.19133407
TEST_0437,0.31905198
TEST_0438,0.3109248
TEST_0439,0.090154044
TEST_0440,0.5132417
TEST_0441,0.5522979
TEST_0442,0.6177512
TEST_0443,0.81365955
TEST_0444,0.31812906
TEST_0445,0.1741509
TEST_0446,0.5179857
TEST_0447,0.46420196
TEST_0448,-0.004558415
TEST_0449,0.45713606
TEST_0450,0.3755721
TEST_0451,0.31383288
TEST_0452,0.5020247
TEST_0453,0.6389162
TEST_0454,0.6242441
TEST_0455,0.45918104
TEST_0456,0.72749853
TEST_0457,0.13074704
TEST_0458,0.38370347
TEST_0459,0.5341133
TEST_0460,0.7042773
TEST_0461,0.5077891
TEST_0462,0.20721085
TEST_0463,0.42421627
TEST_0464,0.21202734
TEST_0465,0.5814931
TEST_0466,0.89605534
TEST_0467,0.37942076
TEST_0468,0.4452789
TEST_0469,0.54922354
TEST_0470,0.7049798
TEST_0471,0.68641037
TEST_0472,0.30379277
TEST_0473,0.6463833
TEST_0474,0.46601453
TEST_0475,0.30277333
TEST_0476,0.8939533
TEST_0477,0.5589325
TEST_0478,0.1464153
TEST_0479,0.64783543
TEST_0480,0.52514815
TEST_0481,0.45886052
TEST_0482,0.2983785
TEST_0483,0.5339789
TEST_0484,0.23149994
TEST_0485,0.814027
TEST_0486,0.36005542
TEST_0487,0.47668558
TEST_0488,0.6721109
TEST_0489,0.517799
TEST_0490,0.73568296
TEST_0491,0.13474023
TEST_0492,0.4290704
TEST_0493,0.36239925
TEST_0494,0.4996871
TEST_0495,0.5593322
TEST_0496,0.42261454
TEST_0497,0.5566767
TEST_0498,0.8487954
TEST_0499,0.20294286
TEST_0500,0.20145069
TEST_0501,0.7066428
TEST_0502,0.17830509
TEST_0503,0.44784626
TEST_0504,0.40083554
TEST_0505,0.37185577
TEST_0506,0.56169784
TEST_0507,0.4527928
TEST_0508,0.6129764
TEST_0509,0.4665618
TEST_0510,0.5800011
TEST_0511,0.5014966
TEST_0512,0.54827255
TEST_0513,0.47339073
TEST_0514,0.40017945
TEST_0515,0.4482956
TEST_0516,0.6006315
TEST_0517,0.3256223
TEST_0518,0.43622008
TEST_0519,0.17193004
TEST_0520,0.5793482
TEST_0521,0.10843588
TEST_0522,0.5786913
TEST_0523,0.6658794
TEST_0524,0.22305551
TEST_0525,0.24787393
TEST_0526,0.13981247
TEST_0527,0.36479384
TEST_0528,0.45267597
TEST_0529,0.59421855
TEST_0530,0.5061186
TEST_0531,0.41223413
TEST_0532,0.12574245
TEST_0533,0.6919661
TEST_0534,0.39768198
TEST_0535,0.2959935
TEST_0536,0.74105656
TEST_0537,0.1574307
TEST_0538,0.29643348
TEST_0539,0.66219646
TEST_0540,0.80863196
TEST_0541,0.60443527
TEST_0542,0.71759796
TEST_0543,0.3903531
TEST_0544,0.21029669
TEST_0545,0.4372792
TEST_0546,0.30238158
TEST_0547,0.63959867
TEST_0548,0.6250877
TEST_0549,0.4509998
TEST_0550,0.26767835
TEST_0551,0.20897213
TEST_0552,0.026097057
TEST_0553,0.55826485
TEST_0554,0.11071852
TEST_0555,0.5496435
TEST_0556,0.5960482
TEST_0557,0.53809226
TEST_0558,0.6616939
TEST_0559,0.51014924
TEST_0560,0.6397445
TEST_0561,0.6302639
TEST_0562,0.34561133
TEST_0563,0.36609876
TEST_0564,0.5512895
TEST_0565,0.5654986
TEST_0566,0.4768929
TEST_0567,0.31963524
TEST_0568,0.32969084
TEST_0569,0.21139629
TEST_0570,0.73774654
TEST_0571,0.57635605
TEST_0572,0.34895882
TEST_0573,0.34075704
TEST_0574,0.2172272
TEST_0575,0.5626348
TEST_0576,0.8801359
TEST_0577,0.2190359
TEST_0578,0.53719944
TEST_0579,0.5132977
TEST_0580,0.48491868
TEST_0581,0.39089155
TEST_0582,0.4799897
TEST_0583,0.3257123
TEST_0584,0.10371414
TEST_0585,0.52386695
TEST_0586,0.68796885
TEST_0587,0.5835263
TEST_0588,0.50140905
TEST_0589,0.48050398
TEST_0590,0.5934882
TEST_0591,0.18301752
TEST_0592,0.5960484
TEST_0593,0.3030764
TEST_0594,0.77794963
TEST_0595,0.69454706
TEST_0596,0.65165204
TEST_0597,0.55851537
TEST_0598,0.49499616
TEST_0599,0.5394218
TEST_0600,0.2715093
TEST_0601,0.6493722
TEST_0602,0.40102175
TEST_0603,0.41436085
TEST_0604,0.6100226
TEST_0605,0.31478247
TEST_0606,0.43030122
TEST_0607,0.82551235
TEST_0608,0.4826517
TEST_0609,0.60275614
TEST_0610,0.21903414
TEST_0611,0.47786728
TEST_0612,0.7573691
TEST_0613,0.19574952
TEST_0614,0.41033787
TEST_0615,0.5257538
TEST_0616,0.31247368
TEST_0617,0.87128013
TEST_0618,0.7838321
TEST_0619,1.025382
TEST_0620,0.71865886
TEST_0621,0.32868
TEST_0622,0.41378778
TEST_0623,0.71363264
TEST_0624,0.60375386
TEST_0625,0.34770134
TEST_0626,0.2534959
TEST_0627,0.23375066
TEST_0628,0.53588855
TEST_0629,0.40312243
TEST_0630,0.635538
TEST_0631,0.6338898
TEST_0632,0.6331747
TEST_0633,0.123149484
TEST_0634,0.45210993
TEST_0635,0.5594482
TEST_0636,0.46623397
TEST_0637,0.37155408
TEST_0638,0.34103954
TEST_0639,0.72970617
TEST_0640,0.47300497
TEST_0641,0.76585954
TEST_0642,0.5902635
TEST_0643,0.41751075
TEST_0644,0.44268847
TEST_0645,0.5137283
TEST_0646,0.2684961
TEST_0647,0.35633805
TEST_0648,0.49596593
TEST_0649,0.7610935
TEST_0650,0.29437503
TEST_0651,0.4008552
TEST_0652,0.32486358
TEST_0653,0.47515813
TEST_0654,0.45236552
TEST_0655,0.40925875
TEST_0656,0.47301006
TEST_0657,0.67860144
TEST_0658,0.35845238
TEST_0659,0.38873023
TEST_0660,0.4097433
TEST_0661,0.4892375
TEST_0662,0.4817055
TEST_0663,0.66270125
TEST_0664,0.89903593
TEST_0665,0.4579279
TEST_0666,0.46964186
TEST_0667,0.44686776
TEST_0668,0.73057204
TEST_0669,0.3800501
TEST_0670,0.48537427
TEST_0671,0.355488
TEST_0672,0.33742574
TEST_0673,0.59013444
TEST_0674,0.46322924
TEST_0675,0.6136296
TEST_0676,0.640849
TEST_0677,0.7780525
TEST_0678,0.2675955
TEST_0679,0.17513265
TEST_0680,0.79940647
TEST_0681,0.47471395
TEST_0682,0.68661565
TEST_0683,0.60407376
TEST_0684,0.49849772
TEST_0685,0.3541409
TEST_0686,0.58564335
TEST_0687,0.5718328
TEST_0688,0.1527753
TEST_0689,0.61723787
TEST_0690,0.21078925
TEST_0691,0.32589844
TEST_0692,0.48922616
TEST_0693,0.63634104
TEST_0694,0.6255661
TEST_0695,0.42228368
TEST_0696,0.61405945
TEST_0697,0.9276816
TEST_0698,0.2840703
TEST_0699,0.38944387
TEST_0700,0.64556056
TEST_0701,0.5533044
TEST_0702,0.7981143
TEST_0703,0.13943192
TEST_0704,0.5963474
TEST_0705,0.6213775
TEST_0706,0.8006856
TEST_0707,0.45071977
TEST_0708,0.53524673
TEST_0709,0.36638212
TEST_0710,0.7283062
TEST_0711,0.3228911
TEST_0712,0.45615086
TEST_0713,0.5402685
TEST_0714,0.35914803
TEST_0715,0.2675955
TEST_0716,0.451764
TEST_0717,0.64563525
TEST_0718,0.45104837
TEST_0719,0.5132977
TEST_0720,0.4743444
TEST_0721,0.29844213
TEST_0722,0.54518944
TEST_0723,0.62503797
TEST_0724,0.5268526
TEST_0725,0.53924453
TEST_0726,0.29550284
TEST_0727,0.6129557
TEST_0728,0.43745983
TEST_0729,0.52981156
TEST_0730,0.6361703
TEST_0731,0.31380886
TEST_0732,0.25383994
TEST_0733,0.479268
TEST_0734,0.39675808
TEST_0735,0.61354136
TEST_0736,0.5930228
TEST_0737,0.41317335
TEST_0738,0.7755651
TEST_0739,0.8921086
TEST_0740,0.424142
TEST_0741,0.42188123
TEST_0742,0.41839716
TEST_0743,0.57497275
TEST_0744,0.3766969
TEST_0745,0.4694489
TEST_0746,0.43290251
TEST_0747,0.72268426
TEST_0748,0.70356375
TEST_0749,0.52229
TEST_0750,0.43622008
TEST_0751,0.5528628
TEST_0752,0.7203034
TEST_0753,0.5332287
TEST_0754,0.5201894
TEST_0755,0.49275562
TEST_0756,0.7493663
TEST_0757,0.4497755
TEST_0758,0.20162396
TEST_0759,0.29428792
TEST_0760,0.41094106
TEST_0761,0.4070718
TEST_0762,0.36587778
TEST_0763,0.77477497
TEST_0764,0.6084419
TEST_0765,0.37353483
TEST_0766,0.44405672
TEST_0767,0.3347152
TEST_0768,0.50089365
TEST_0769,0.44768223
TEST_0770,0.5099528
TEST_0771,0.682782
TEST_0772,0.4041246
TEST_0773,0.46018803
TEST_0774,0.40487698
TEST_0775,0.40778902
TEST_0776,0.7537001
TEST_0777,0.19652869
TEST_0778,0.66448176
TEST_0779,0.47814456
TEST_0780,0.41970766
TEST_0781,0.35375786
TEST_0782,0.2482073
TEST_0783,0.42481744
TEST_0784,0.53414863
TEST_0785,0.88955486
TEST_0786,0.37189516
TEST_0787,0.6580622
TEST_0788,0.47630742
TEST_0789,0.5357004
TEST_0790,0.5553067
TEST_0791,0.38742197
TEST_0792,0.57995427
TEST_0793,0.63580686
TEST_0794,0.6079619
TEST_0795,0.5111454
TEST_0796,0.5316729
TEST_0797,0.4741244
TEST_0798,0.4511581
TEST_0799,0.19703855
TEST_0800,0.51643544
TEST_0801,0.21132922
TEST_0802,0.45172295
TEST_0803,0.34423703
TEST_0804,0.66021514
TEST_0805,0.12460708
TEST_0806,0.5745568
TEST_0807,0.66809094
TEST_0808,0.76636815
TEST_0809,0.5607288
TEST_0810,0.7441502
TEST_0811,0.79761046
TEST_0812,0.4767064
TEST_0813,0.56060153
TEST_0814,0.6840965
TEST_0815,0.45854646
TEST_0816,0.3041935
TEST_0817,0.86528754
TEST_0818,0.70796984
TEST_0819,0.52343214
TEST_0820,0.5794038
TEST_0821,0.6882114
TEST_0822,0.41137004
TEST_0823,0.37342784
TEST_0824,0.60590905
TEST_0825,0.8308972
TEST_0826,0.38015157
TEST_0827,0.55560684
TEST_0828,0.5912062
TEST_0829,0.29753336
TEST_0830,0.27032748
TEST_0831,0.73807347
TEST_0832,0.27438945
TEST_0833,0.30594417
TEST_0834,0.62198615
TEST_0835,0.5208652
TEST_0836,0.50508827
TEST_0837,0.623637
TEST_0838,0.025307475
TEST_0839,0.41979468
TEST_0840,0.24188331
TEST_0841,0.2026503
TEST_0842,0.7034904
TEST_0843,0.3691968
TEST_0844,0.7042893
TEST_0845,0.4593699
TEST_0846,0.5658409
TEST_0847,0.67073405
TEST_0848,0.11821623
TEST_0849,0.23192348
TEST_0850,0.40498778
TEST_0851,0.7603979
TEST_0852,0.8037534
TEST_0853,0.29603198
TEST_0854,0.56447494
TEST_0855,0.53809226
TEST_0856,0.4537069
TEST_0857,0.5441686
TEST_0858,0.3995813
TEST_0859,0.60996836
TEST_0860,0.562694
TEST_0861,0.61719155
TEST_0862,0.738678
TEST_0863,0.74659306
TEST_0864,0.8122499
TEST_0865,0.46602806
TEST_0866,0.42678854
TEST_0867,0.34842077
TEST_0868,0.37152004
TEST_0869,0.6402988
TEST_0870,0.39407232
TEST_0871,0.6067988
TEST_0872,0.47515324
TEST_0873,0.38246137
TEST_0874,0.4921543
TEST_0875,0.5420071
TEST_0876,0.5649512
TEST_0877,0.29827243
TEST_0878,0.5208792
TEST_0879,0.40602016
TEST_0880,0.20673218
TEST_0881,0.5795698
TEST_0882,0.54034734
TEST_0883,0.17621692
TEST_0884,0.017246475
TEST_0885,0.19632275
TEST_0886,0.660074
TEST_0887,0.5930863
TEST_0888,0.23425555
TEST_0889,0.47957537
TEST_0890,0.5467175
TEST_0891,0.07368732
TEST_0892,0.45200342
TEST_0893,0.5746256
TEST_0894,0.5676657
TEST_0895,0.69639766
TEST_0896,0.38582373
TEST_0897,0.34720108
TEST_0898,0.7138657
TEST_0899,0.68703395
TEST_0900,0.6698637
TEST_0901,0.72947764
TEST_0902,0.41580093
TEST_0903,0.7056733
TEST_0904,0.6201966
TEST_0905,0.62980896
TEST_0906,0.4962891
TEST_0907,0.69583535
TEST_0908,0.78756
TEST_0909,0.6108159
TEST_0910,0.45322058
TEST_0911,0.24546759
TEST_0912,0.48068523
TEST_0913,0.5861824
TEST_0914,0.19018875
TEST_0915,0.55862534
TEST_0916,0.58724517
TEST_0917,0.4574018
TEST_0918,0.30832717
TEST_0919,0.5522979
TEST_0920,0.55628556
TEST_0921,0.5430685
TEST_0922,0.7666173
TEST_0923,0.5561462
TEST_0924,0.6116822
TEST_0925,0.47489354
TEST_0926,0.69993854
TEST_0927,0.40853116
TEST_0928,0.5685793
TEST_0929,0.44598135
TEST_0930,0.43904614
TEST_0931,0.67420965
TEST_0932,0.50895685
TEST_0933,0.46484622
TEST_0934,0.587933
TEST_0935,0.2970784
TEST_0936,0.29289046
TEST_0937,0.56475884
TEST_0938,0.34252903
TEST_0939,0.4358207
TEST_0940,0.431825
TEST_0941,0.7243936
TEST_0942,0.46777686
TEST_0943,0.4099049
TEST_0944,0.41861802
TEST_0945,0.6381662
TEST_0946,0.76636815
TEST_0947,0.4512793
TEST_0948,0.5276531
TEST_0949,0.79804444
TEST_0950,0.8271476
TEST_0951,0.47067076
TEST_0952,0.30120564
TEST_0953,0.73622197
TEST_0954,0.5276508
TEST_0955,0.44937262
TEST_0956,0.31271625
TEST_0957,0.31478703
TEST_0958,0.7054969
TEST_0959,0.633941
TEST_0960,0.47012144
TEST_0961,0.58619595
TEST_0962,0.3500717
TEST_0963,0.5226839
TEST_0964,0.6040681
TEST_0965,0.64088345
TEST_0966,0.25001276
TEST_0967,0.7214517
TEST_0968,0.88424164
TEST_0969,0.5145899
TEST_0970,0.4084065
TEST_0971,0.21132922
TEST_0972,0.4088703
TEST_0973,0.36941803
TEST_0974,0.5340985
TEST_0975,0.53248423
TEST_0976,0.454259
TEST_0977,0.74953866
TEST_0978,0.46408865
TEST_0979,0.59001327
TEST_0980,0.45308685
TEST_0981,0.22823721
TEST_0982,0.6855087
TEST_0983,0.5199882
TEST_0984,0.25254443
TEST_0985,0.7845179
TEST_0986,0.4847107
TEST_0987,0.253137
TEST_0988,0.52431047
TEST_0989,0.40011996
TEST_0990,0.62260216
TEST_0991,0.565459
TEST_0992,0.53312325
TEST_0993,0.49558532
TEST_0994,0.3114865
TEST_0995,0.49929598
TEST_0996,0.26237547
TEST_0997,0.33711416
TEST_0998,0.5057883
TEST_0999,0.33549386
TEST_1000,0.51112205
TEST_1001,0.41900817
TEST_1002,0.23313779
TEST_1003,0.06757027
TEST_1004,0.39089155
TEST_1005,0.39939725
TEST_1006,0.22246501
TEST_1007,0.3102458
TEST_1008,0.67242616
TEST_1009,0.43830213
TEST_1010,0.2583271
TEST_1011,0.44375595
TEST_1012,0.4790539
TEST_1013,0.33125186
TEST_1014,0.29020214
TEST_1015,0.17830509
TEST_1016,0.38863078
TEST_1017,0.425904
TEST_1018,0.6071527
TEST_1019,0.63066536
TEST_1020,0.29834768
TEST_1021,0.31035122
TEST_1022,0.31654534
TEST_1023,0.5425965
TEST_1024,0.49537987
TEST_1025,0.38837674
TEST_1026,0.70169425
TEST_1027,0.78934383
TEST_1028,0.56502485
TEST_1029,0.48879778
TEST_1030,0.54720527
TEST_1031,0.7087157
TEST_1032,0.64799654
TEST_1033,0.7788718
TEST_1034,0.5589525
TEST_1035,0.66438866
TEST_1036,0.6840193
TEST_1037,0.7475952
TEST_1038,0.527098
TEST_1039,0.62104034
TEST_1040,0.45192224
TEST_1041,0.54528975
TEST_1042,0.23515005
TEST_1043,0.20907539
TEST_1044,0.7715282
TEST_1045,0.65122604
TEST_1046,0.43541175
TEST_1047,0.5188534
TEST_1048,0.43336812
TEST_1049,0.7717656
TEST_1050,0.30483812
TEST_1051,0.45512018
TEST_1052,0.4153812
TEST_1053,0.82807237
TEST_1054,0.32018182
TEST_1055,0.58048505
TEST_1056,0.23545958
TEST_1057,0.5975625
TEST_1058,0.63113225
TEST_1059,0.8876901
TEST_1060,0.241133
TEST_1061,0.6170051
TEST_1062,0.48261645
TEST_1063,0.21596253
TEST_1064,0.32398632
TEST_1065,0.77559084
TEST_1066,0.49257398
TEST_1067,0.5267036
TEST_1068,0.49457446
TEST_1069,0.2202079
TEST_1070,0.45978853
TEST_1071,0.2577457
TEST_1072,0.42963126
TEST_1073,0.8290483
TEST_1074,0.6934125
TEST_1075,0.7013526
TEST_1076,0.8602797
TEST_1077,0.2864819
TEST_1078,0.5958506
