ID,stress_score
TEST_0217,0.34474725
TEST_0218,0.3556195
TEST_0219,0.6726628
TEST_0220,0.46028322
TEST_0221,0.61821806
TEST_0222,0.46154273
TEST_0223,0.5888716
TEST_0224,0.6308139
TEST_0225,0.30715397
TEST_0226,0.27061644
TEST_0227,0.5608726
TEST_0228,0.627977
TEST_0229,0.4350528
TEST_0230,0.50234044
TEST_0231,0.36082053
TEST_0232,0.39869964
TEST_0233,0.6366197
TEST_0234,0.40388775
TEST_0235,0.91164535
TEST_0236,0.60030574
TEST_0237,0.41021475
TEST_0238,0.45157203
TEST_0239,0.66597337
TEST_0240,0.5502008
TEST_0241,0.88271403
TEST_0242,0.59217626
TEST_0243,0.55271983
TEST_0244,0.55653715
TEST_0245,0.6576884
TEST_0246,0.42404544
TEST_0247,0.3615133
TEST_0248,0.4077727
TEST_0249,0.6428552
TEST_0250,0.16488156
TEST_0251,0.6492753
TEST_0252,0.55329716
TEST_0253,0.30830234
TEST_0254,0.42060524
TEST_0255,0.4150569
TEST_0256,0.307673
TEST_0257,0.63672465
TEST_0258,0.5463248
TEST_0259,0.28858212
TEST_0260,0.3195547
TEST_0261,0.7175307
TEST_0262,0.51767814
TEST_0263,0.76181686
TEST_0264,0.3429255
TEST_0265,0.27590066
TEST_0266,0.16187994
TEST_0267,0.4233995
TEST_0268,0.53748834
TEST_0269,0.5267222
TEST_0270,0.3786355
TEST_0271,0.5465111
TEST_0272,0.5791187
TEST_0273,0.6604307
TEST_0274,0.7752484
TEST_0275,0.3325613
TEST_0276,0.6562888
TEST_0277,0.39138183
TEST_0278,0.56498075
TEST_0279,0.62102115
TEST_0280,0.3767724
TEST_0281,0.48955303
TEST_0282,0.34381288
TEST_0283,0.54833806
TEST_0284,0.1874404
TEST_0285,0.5929918
TEST_0286,0.92984414
TEST_0287,0.391251
TEST_0288,0.3290316
TEST_0289,0.7506125
TEST_0290,0.5286596
TEST_0291,0.5907351
TEST_0292,0.6704508
TEST_0293,0.49203336
TEST_0294,0.6692136
TEST_0295,0.5258116
TEST_0296,0.1462937
TEST_0297,0.34889686
TEST_0298,0.5342499
TEST_0299,0.44470447
TEST_0300,0.31827733
TEST_0301,0.5678828
TEST_0302,0.4600008
TEST_0303,0.16004364
TEST_0304,0.44280788
TEST_0305,0.44449428
TEST_0306,0.74349654
TEST_0307,0.51692265
TEST_0308,0.31913543
TEST_0309,0.4218829
TEST_0310,0.35633102
TEST_0311,0.07889037
TEST_0312,0.8107231
TEST_0313,0.2833202
TEST_0314,0.80251306
TEST_0315,0.5843894
TEST_0316,0.1438081
TEST_0317,0.3757919
TEST_0318,0.559647
TEST_0319,0.9039945
TEST_0320,0.62086666
TEST_0321,0.46214157
TEST_0322,0.757261
TEST_0323,0.49221945
TEST_0324,0.64176905
TEST_0325,0.32361087
TEST_0326,0.407301
TEST_0327,0.38404837
TEST_0328,0.4429961
TEST_0329,0.43510175
TEST_0330,0.646018
TEST_0331,0.4828758
TEST_0332,0.4060508
TEST_0333,0.3749729
TEST_0334,0.51524925
TEST_0335,0.5008654
TEST_0336,0.49508464
TEST_0337,0.46344644
TEST_0338,0.9337704
TEST_0339,0.48808873
TEST_0340,0.47323126
TEST_0341,0.477339
TEST_0342,0.41460532
TEST_0343,0.38580415
TEST_0344,0.406153
TEST_0345,0.7856599
TEST_0346,0.5130044
TEST_0347,0.86808556
TEST_0348,0.5028368
TEST_0349,0.5631363
TEST_0350,0.36994818
TEST_0351,0.790038
TEST_0352,0.4650103
TEST_0353,0.4445569
TEST_0354,0.3467594
TEST_0355,0.65402436
TEST_0356,0.67449856
TEST_0357,0.65809214
TEST_0358,0.4151205
TEST_0359,0.41547793
TEST_0360,0.7165227
TEST_0361,0.8918127
TEST_0362,0.4427901
TEST_0363,0.5540655
TEST_0364,0.38907632
TEST_0365,0.11819696
TEST_0366,0.46623024
TEST_0367,0.8027354
TEST_0368,0.35582134
TEST_0369,0.45175081
TEST_0370,0.40945578
TEST_0371,0.40769523
TEST_0372,0.27956524
TEST_0373,0.3668106
TEST_0374,0.31566456
TEST_0375,0.529755
TEST_0376,0.3978866
TEST_0377,0.38772354
TEST_0378,0.45660675
TEST_0379,0.42445576
TEST_0380,0.6138858
TEST_0381,0.4221084
TEST_0382,0.1375904
TEST_0383,0.70031166
TEST_0384,0.25498816
TEST_0385,0.51334023
TEST_0386,0.32159218
TEST_0387,0.70826703
TEST_0388,0.34571922
TEST_0389,0.6790833
TEST_0390,0.47517654
TEST_0391,0.5267313
TEST_0392,0.16627279
TEST_0393,0.122299515
TEST_0394,0.13975887
TEST_0395,0.5366009
TEST_0396,0.3054153
TEST_0397,0.39493722
TEST_0398,0.31424886
TEST_0399,0.5967382
TEST_0400,0.6254591
TEST_0401,0.7002888
TEST_0402,0.43460655
TEST_0403,0.41886032
TEST_0404,0.5541868
TEST_0405,0.33307612
TEST_0406,0.4796547
TEST_0407,0.30830193
TEST_0408,0.67751175
TEST_0409,0.45175081
TEST_0410,0.056014374
TEST_0411,0.9039106
TEST_0412,0.6346885
TEST_0413,0.57890844
TEST_0414,0.5648559
TEST_0415,0.27622113
TEST_0416,0.61979604
TEST_0417,0.3735323
TEST_0418,0.27284074
TEST_0419,0.8077072
TEST_0420,0.521618
TEST_0421,0.73540795
TEST_0422,0.57624894
TEST_0423,0.50656414
TEST_0424,0.23743737
TEST_0425,0.68588346
TEST_0426,0.61287946
TEST_0427,0.33636695
TEST_0428,0.4895935
TEST_0429,0.72036445
TEST_0430,0.051839747
TEST_0431,0.47271037
TEST_0432,0.32603267
TEST_0433,0.5932292
TEST_0434,0.51143855
TEST_0435,0.6604307
TEST_0436,0.34610665
TEST_0437,0.3419039
TEST_0438,0.26358274
TEST_0439,0.08625175
TEST_0440,0.35889408
TEST_0441,0.59947866
TEST_0442,0.57818466
TEST_0443,0.8542049
TEST_0444,0.36246496
TEST_0445,0.22346511
TEST_0446,0.5448707
TEST_0447,0.6396605
TEST_0448,0.26929474
TEST_0449,0.423851
TEST_0450,0.42515492
TEST_0451,0.41786444
TEST_0452,0.6243011
TEST_0453,0.72740716
TEST_0454,0.6678156
TEST_0455,0.647615
TEST_0456,0.8472557
TEST_0457,0.087062806
TEST_0458,0.37733406
TEST_0459,0.42138055
TEST_0460,0.6931484
TEST_0461,0.33627898
TEST_0462,0.37038365
TEST_0463,0.5623357
TEST_0464,0.20976257
TEST_0465,0.65182865
TEST_0466,0.838638
TEST_0467,0.5200517
TEST_0468,0.40980095
TEST_0469,0.47611007
TEST_0470,0.6399511
TEST_0471,0.62689185
TEST_0472,0.3699175
TEST_0473,0.47725508
TEST_0474,0.49755302
TEST_0475,0.48433232
TEST_0476,0.68269646
TEST_0477,0.5104617
TEST_0478,0.22458594
TEST_0479,0.40327275
TEST_0480,0.57046825
TEST_0481,0.5719382
TEST_0482,0.19278984
TEST_0483,0.523181
TEST_0484,0.21136399
TEST_0485,0.7973197
TEST_0486,0.42160553
TEST_0487,0.7060189
TEST_0488,0.60957813
TEST_0489,0.4057733
TEST_0490,0.5594329
TEST_0491,0.104957014
TEST_0492,0.45015484
TEST_0493,0.3926966
TEST_0494,0.50172746
TEST_0495,0.40959156
TEST_0496,0.46039346
TEST_0497,0.4074846
TEST_0498,0.74311185
TEST_0499,0.19819698
TEST_0500,0.30000368
TEST_0501,0.5549929
TEST_0502,0.39149165
TEST_0503,0.47494698
TEST_0504,0.55695266
TEST_0505,0.42262578
TEST_0506,0.68484896
TEST_0507,0.40338534
TEST_0508,0.5349119
TEST_0509,0.21393432
TEST_0510,0.47819665
TEST_0511,0.18696809
TEST_0512,0.56240433
TEST_0513,0.4752729
TEST_0514,0.4123756
TEST_0515,0.40340447
TEST_0516,0.6598365
TEST_0517,0.2969208
TEST_0518,0.6764846
TEST_0519,0.10972252
TEST_0520,0.37821904
TEST_0521,0.3894179
TEST_0522,0.4750032
TEST_0523,0.64664114
TEST_0524,0.43600544
TEST_0525,0.3403907
TEST_0526,0.16566171
TEST_0527,0.47421795
TEST_0528,0.38727087
TEST_0529,0.40391684
TEST_0530,0.7658982
TEST_0531,0.46657845
TEST_0532,0.4245099
TEST_0533,0.63633573
TEST_0534,0.5817838
TEST_0535,0.42533743
TEST_0536,0.5078573
TEST_0537,0.33039138
TEST_0538,0.58886427
TEST_0539,0.627914
TEST_0540,0.78055704
TEST_0541,0.58979154
TEST_0542,0.36935014
TEST_0543,0.5030824
TEST_0544,0.30969194
TEST_0545,0.561871
TEST_0546,0.2597873
TEST_0547,0.520613
TEST_0548,0.4661156
TEST_0549,0.65508455
TEST_0550,0.14988488
TEST_0551,0.34393698
TEST_0552,0.0542954
TEST_0553,0.2779254
TEST_0554,0.31097442
TEST_0555,0.51443183
TEST_0556,0.5490093
TEST_0557,0.44034466
TEST_0558,0.6594443
TEST_0559,0.56277215
TEST_0560,0.65616316
TEST_0561,0.47947472
TEST_0562,0.37191468
TEST_0563,0.4405094
TEST_0564,0.5972657
TEST_0565,0.67356867
TEST_0566,0.58626884
TEST_0567,0.39164117
TEST_0568,0.40585926
TEST_0569,0.21677127
TEST_0570,0.8163814
TEST_0571,0.39527422
TEST_0572,0.37518436
TEST_0573,0.6109824
TEST_0574,0.26715076
TEST_0575,0.59443235
TEST_0576,0.6650376
TEST_0577,0.26325017
TEST_0578,0.5044553
TEST_0579,0.44320765
TEST_0580,0.52214813
TEST_0581,0.5290029
TEST_0582,0.39046475
TEST_0583,0.42376983
TEST_0584,0.5531087
TEST_0585,0.3548065
TEST_0586,0.65336466
TEST_0587,0.5536979
TEST_0588,0.42014074
TEST_0589,0.51735353
TEST_0590,0.5290372
TEST_0591,0.28265837
TEST_0592,0.58906317
TEST_0593,0.37286985
TEST_0594,0.46375558
TEST_0595,0.89619744
TEST_0596,0.48291722
TEST_0597,0.5127593
TEST_0598,0.4517393
TEST_0599,0.5795749
TEST_0600,0.30251154
TEST_0601,0.5769465
TEST_0602,0.50541556
TEST_0603,0.3310073
TEST_0604,0.42835724
TEST_0605,0.31108582
TEST_0606,0.3132789
TEST_0607,0.61752653
TEST_0608,0.5431003
TEST_0609,0.68513745
TEST_0610,0.37169462
TEST_0611,0.4393682
TEST_0612,0.4756185
TEST_0613,0.21952635
TEST_0614,0.5095119
TEST_0615,0.6208765
TEST_0616,0.37813908
TEST_0617,1.010619
TEST_0618,0.5935725
TEST_0619,0.92984414
TEST_0620,0.67753667
TEST_0621,0.29973903
TEST_0622,0.5198051
TEST_0623,0.79962844
TEST_0624,0.6029175
TEST_0625,0.4118043
TEST_0626,0.2589772
TEST_0627,0.3730478
TEST_0628,0.44410944
TEST_0629,0.3643498
TEST_0630,0.4791249
TEST_0631,0.47374812
TEST_0632,0.8164411
TEST_0633,0.21202786
TEST_0634,0.5210382
TEST_0635,0.67990845
TEST_0636,0.35818997
TEST_0637,0.36050934
TEST_0638,0.5504402
TEST_0639,0.6173375
TEST_0640,0.46382448
TEST_0641,0.7058905
TEST_0642,0.4270767
TEST_0643,0.48306936
TEST_0644,0.38884318
TEST_0645,0.5176079
TEST_0646,0.31889868
TEST_0647,0.4414508
TEST_0648,0.3865133
TEST_0649,0.300861
TEST_0650,0.2245493
TEST_0651,0.40054965
TEST_0652,0.33223096
TEST_0653,0.42666456
TEST_0654,0.497629
TEST_0655,0.45659468
TEST_0656,0.37139168
TEST_0657,0.6802407
TEST_0658,0.40288872
TEST_0659,0.4309908
TEST_0660,0.49890518
TEST_0661,0.5878182
TEST_0662,0.50226736
TEST_0663,0.6171191
TEST_0664,0.86003613
TEST_0665,0.57677543
TEST_0666,0.27303132
TEST_0667,0.4556108
TEST_0668,0.5537289
TEST_0669,0.39533892
TEST_0670,0.45662558
TEST_0671,0.2815729
TEST_0672,0.33404478
TEST_0673,0.49814025
TEST_0674,0.47207502
TEST_0675,0.563542
TEST_0676,0.57193154
TEST_0677,0.5789428
TEST_0678,0.5551667
TEST_0679,0.21059233
TEST_0680,0.6499945
TEST_0681,1.0250578
TEST_0682,0.5983089
TEST_0683,0.66748524
TEST_0684,0.22405927
TEST_0685,0.29835975
TEST_0686,0.5949533
TEST_0687,0.7260724
TEST_0688,0.36349592
TEST_0689,0.53894556
TEST_0690,0.63953197
TEST_0691,0.32084885
TEST_0692,0.4736369
TEST_0693,0.62741065
TEST_0694,0.6347333
TEST_0695,0.53777987
TEST_0696,0.19541043
TEST_0697,0.56061506
TEST_0698,0.3962329
TEST_0699,0.4725069
TEST_0700,0.516255
TEST_0701,0.56743765
TEST_0702,0.7017618
TEST_0703,0.46411496
TEST_0704,0.5028763
TEST_0705,0.7389635
TEST_0706,0.7289855
TEST_0707,0.5867385
TEST_0708,0.52302665
TEST_0709,0.4423676
TEST_0710,0.67540693
TEST_0711,0.38065562
TEST_0712,0.6146171
TEST_0713,0.6499637
TEST_0714,0.25622544
TEST_0715,0.47383508
TEST_0716,0.62925136
TEST_0717,0.3793847
TEST_0718,0.5132302
TEST_0719,0.41748706
TEST_0720,0.46349743
TEST_0721,0.5268558
TEST_0722,0.43843484
TEST_0723,0.62683165
TEST_0724,0.4285842
TEST_0725,0.37761664
TEST_0726,0.49907383
TEST_0727,0.8226563
TEST_0728,0.29216152
TEST_0729,0.46313068
TEST_0730,0.67855537
TEST_0731,0.42763415
TEST_0732,0.32813737
TEST_0733,0.36216474
TEST_0734,0.09835715
TEST_0735,0.5195772
TEST_0736,0.31466204
TEST_0737,0.44690406
TEST_0738,0.6605251
TEST_0739,0.86051464
TEST_0740,0.5407106
TEST_0741,0.3103446
TEST_0742,0.5684871
TEST_0743,0.30352184
TEST_0744,0.39320964
TEST_0745,0.5387135
TEST_0746,0.47903293
TEST_0747,0.718042
TEST_0748,0.7440871
TEST_0749,0.50747514
TEST_0750,0.6764846
TEST_0751,0.6165775
TEST_0752,0.52660555
TEST_0753,0.65172124
TEST_0754,0.5447563
TEST_0755,0.48022985
TEST_0756,0.65114236
TEST_0757,0.7330862
TEST_0758,0.20400363
TEST_0759,0.3394528
TEST_0760,0.64274335
TEST_0761,0.4279761
TEST_0762,0.34002218
TEST_0763,0.6585237
TEST_0764,0.48209932
TEST_0765,0.46890852
TEST_0766,0.48104152
TEST_0767,0.37571478
TEST_0768,0.33355814
TEST_0769,0.42212117
TEST_0770,0.6615566
TEST_0771,0.4245833
TEST_0772,0.39628738
TEST_0773,0.4255669
TEST_0774,0.33499923
TEST_0775,0.36894172
TEST_0776,0.78084505
TEST_0777,0.18952267
TEST_0778,0.5466837
TEST_0779,0.530995
TEST_0780,0.52720493
TEST_0781,0.47388592
TEST_0782,0.4836974
TEST_0783,0.60569274
TEST_0784,0.5456464
TEST_0785,0.82293344
TEST_0786,0.33333096
TEST_0787,0.6715685
TEST_0788,0.4912571
TEST_0789,0.6211031
TEST_0790,0.6286284
TEST_0791,0.47136304
TEST_0792,0.3871564
TEST_0793,0.36631915
TEST_0794,0.69376075
TEST_0795,0.64379346
TEST_0796,0.7416356
TEST_0797,0.3705652
TEST_0798,0.66179955
TEST_0799,0.43384096
TEST_0800,0.67884374
TEST_0801,0.47269887
TEST_0802,0.5209657
TEST_0803,0.36718696
TEST_0804,0.67270964
TEST_0805,0.10342162
TEST_0806,0.56276715
TEST_0807,0.6506324
TEST_0808,0.6220162
TEST_0809,0.40213925
TEST_0810,0.92829216
TEST_0811,0.46596155
TEST_0812,0.46100432
TEST_0813,0.47394374
TEST_0814,0.63595104
TEST_0815,0.3664232
TEST_0816,0.42193744
TEST_0817,0.8209304
TEST_0818,0.61914754
TEST_0819,0.7991859
TEST_0820,0.53484297
TEST_0821,0.45414922
TEST_0822,0.4375945
TEST_0823,0.5419808
TEST_0824,0.4767648
TEST_0825,0.6949592
TEST_0826,0.5915476
TEST_0827,0.45642427
TEST_0828,0.46840295
TEST_0829,0.5426453
TEST_0830,0.23642205
TEST_0831,0.6236848
TEST_0832,0.3019682
TEST_0833,0.13013348
TEST_0834,0.62526006
TEST_0835,0.5076828
TEST_0836,0.57228744
TEST_0837,0.58215123
TEST_0838,0.042243585
TEST_0839,0.35027927
TEST_0840,0.26401094
TEST_0841,0.08727426
TEST_0842,0.65484935
TEST_0843,0.22957453
TEST_0844,0.5571135
TEST_0845,0.33707267
TEST_0846,0.47616765
TEST_0847,0.48837838
TEST_0848,0.18074526
TEST_0849,0.38869458
TEST_0850,0.43069202
TEST_0851,0.69395834
TEST_0852,0.7597654
TEST_0853,0.3023694
TEST_0854,0.6647232
TEST_0855,0.56131554
TEST_0856,0.36736068
TEST_0857,0.5160296
TEST_0858,0.32517064
TEST_0859,0.54386836
TEST_0860,0.59555554
TEST_0861,0.4550444
TEST_0862,0.59540826
TEST_0863,0.6128463
TEST_0864,0.72405314
TEST_0865,0.73094666
TEST_0866,0.43361554
TEST_0867,0.5882398
TEST_0868,0.46718642
TEST_0869,0.2170951
TEST_0870,0.395834
TEST_0871,0.6725029
TEST_0872,0.81262624
TEST_0873,0.27438664
TEST_0874,0.2641469
TEST_0875,0.56498075
TEST_0876,0.49511468
TEST_0877,0.3079523
TEST_0878,0.6505689
TEST_0879,0.51742256
TEST_0880,0.22124465
TEST_0881,0.5331135
TEST_0882,0.5661493
TEST_0883,0.3202373
TEST_0884,0.11035067
TEST_0885,0.2782904
TEST_0886,0.7324884
TEST_0887,0.49103898
TEST_0888,0.14762759
TEST_0889,0.56474245
TEST_0890,0.6124599
TEST_0891,0.16591889
TEST_0892,0.5505945
TEST_0893,0.29623803
TEST_0894,0.6391701
TEST_0895,0.6816913
TEST_0896,0.39718458
TEST_0897,0.5965134
TEST_0898,0.73832494
TEST_0899,0.64352095
TEST_0900,0.4904985
TEST_0901,0.6441772
TEST_0902,0.5590991
TEST_0903,0.51061606
TEST_0904,0.4978399
TEST_0905,0.58590543
TEST_0906,0.622574
TEST_0907,0.64954877
TEST_0908,0.7405532
TEST_0909,0.77794325
TEST_0910,0.6402966
TEST_0911,0.28632686
TEST_0912,0.5252135
TEST_0913,0.49709985
TEST_0914,0.13479422
TEST_0915,0.550578
TEST_0916,0.7245411
TEST_0917,0.5333734
TEST_0918,0.51108325
TEST_0919,0.3779799
TEST_0920,0.6529368
TEST_0921,0.56594706
TEST_0922,0.787892
TEST_0923,0.8218607
TEST_0924,0.27931508
TEST_0925,0.47199744
TEST_0926,0.5337436
TEST_0927,0.6655307
TEST_0928,0.47317496
TEST_0929,0.55598444
TEST_0930,0.59746855
TEST_0931,0.4511756
TEST_0932,0.47799683
TEST_0933,0.47278866
TEST_0934,0.44776812
TEST_0935,0.34205747
TEST_0936,0.28654495
TEST_0937,0.19358419
TEST_0938,0.18233545
TEST_0939,0.46955213
TEST_0940,0.51173395
TEST_0941,0.7194742
TEST_0942,0.4931204
TEST_0943,0.4209597
TEST_0944,0.44248134
TEST_0945,0.84466726
TEST_0946,0.69964087
TEST_0947,0.42638013
TEST_0948,0.52115405
TEST_0949,0.5448314
TEST_0950,0.8155167
TEST_0951,0.421499
TEST_0952,0.40394202
TEST_0953,0.77278256
TEST_0954,0.5429584
TEST_0955,0.4689782
TEST_0956,0.4023935
TEST_0957,0.3869345
TEST_0958,0.6594656
TEST_0959,0.6554381
TEST_0960,0.42277426
TEST_0961,0.39685425
TEST_0962,0.6090628
TEST_0963,0.22934584
TEST_0964,0.66824794
TEST_0965,0.6160033
TEST_0966,0.27945313
TEST_0967,0.6230769
TEST_0968,0.8146007
TEST_0969,0.45854995
TEST_0970,0.46541303
TEST_0971,0.5083173
TEST_0972,0.5297532
TEST_0973,0.34651387
TEST_0974,0.47106063
TEST_0975,0.34450674
TEST_0976,0.2598567
TEST_0977,0.60523355
TEST_0978,0.567157
TEST_0979,0.62028575
TEST_0980,0.43105742
TEST_0981,0.2506923
TEST_0982,0.47859633
TEST_0983,0.24187382
TEST_0984,0.38425234
TEST_0985,0.6210301
TEST_0986,0.35654277
TEST_0987,0.38682377
TEST_0988,0.57674533
TEST_0989,0.41532618
TEST_0990,0.7069789
TEST_0991,0.56192434
TEST_0992,0.73114455
TEST_0993,0.30067813
TEST_0994,0.47893667
TEST_0995,0.44550562
TEST_0996,0.16566321
TEST_0997,0.3629446
TEST_0998,0.45690358
TEST_0999,0.5139424
TEST_1000,0.59777457
TEST_1001,0.30864215
TEST_1002,0.24145502
TEST_1003,0.08961077
TEST_1004,0.38023818
TEST_1005,0.39029038
TEST_1006,0.33792105
TEST_1007,0.37149128
TEST_1008,0.5657923
TEST_1009,0.08709456
TEST_1010,0.21580389
TEST_1011,0.16526413
TEST_1012,0.40867448
TEST_1013,0.4314682
TEST_1014,0.39083806
TEST_1015,0.39149165
TEST_1016,0.47733244
TEST_1017,0.34745723
TEST_1018,0.47996593
TEST_1019,0.35230502
TEST_1020,0.37820765
TEST_1021,0.36773732
TEST_1022,0.31575575
TEST_1023,0.537938
TEST_1024,0.4761315
TEST_1025,0.5899011
TEST_1026,0.66351503
TEST_1027,0.6654784
TEST_1028,0.68914133
TEST_1029,0.616506
TEST_1030,0.6222043
TEST_1031,0.43238726
TEST_1032,0.7202608
TEST_1033,0.52467436
TEST_1034,0.54207146
TEST_1035,0.521549
TEST_1036,0.64332795
TEST_1037,0.69399136
TEST_1038,0.38633353
TEST_1039,0.44424558
TEST_1040,0.4763974
TEST_1041,0.43916473
TEST_1042,0.27052426
TEST_1043,0.28755003
TEST_1044,0.59478664
TEST_1045,0.61866117
TEST_1046,0.24729511
TEST_1047,0.43530154
TEST_1048,0.42218852
TEST_1049,0.6444993
TEST_1050,0.5841348
TEST_1051,0.4537409
TEST_1052,0.5033456
TEST_1053,0.83241624
TEST_1054,0.46657294
TEST_1055,0.45893198
TEST_1056,0.39263496
TEST_1057,0.63055074
TEST_1058,0.6261269
TEST_1059,0.8497484
TEST_1060,0.22068088
TEST_1061,0.47264564
TEST_1062,0.54792213
TEST_1063,0.4338145
TEST_1064,0.5676278
TEST_1065,0.65525794
TEST_1066,0.36499637
TEST_1067,0.4235628
TEST_1068,0.6429536
TEST_1069,0.1889588
TEST_1070,0.6140032
TEST_1071,0.23409471
TEST_1072,0.34681123
TEST_1073,0.9031862
TEST_1074,0.7869762
TEST_1075,0.73219675
TEST_1076,0.60870296
TEST_1077,0.44580194
