ID,stress_score
TEST_0461,0.5348829
TEST_0462,0.46714914
TEST_0463,0.45639893
TEST_0464,0.27968735
TEST_0465,0.6105504
TEST_0466,0.80254436
TEST_0467,0.5250889
TEST_0468,0.30229926
TEST_0469,0.50202626
TEST_0470,0.70803446
TEST_0471,0.54477084
TEST_0472,0.41816297
TEST_0473,0.61998355
TEST_0474,0.51427156
TEST_0475,0.34288734
TEST_0476,0.6191155
TEST_0477,0.4593538
TEST_0478,0.30670962
TEST_0479,0.53264207
TEST_0480,0.52483386
TEST_0481,0.3852246
TEST_0482,0.3299347
TEST_0483,0.5152155
TEST_0484,0.24836719
TEST_0485,0.91390806
TEST_0486,0.3294525
TEST_0487,0.44796634
TEST_0488,0.71951187
TEST_0489,0.37414715
TEST_0490,0.66977954
TEST_0491,0.23999152
TEST_0492,0.5337299
TEST_0493,0.30177248
TEST_0494,0.559198
TEST_0495,0.4001445
TEST_0496,0.56999165
TEST_0497,0.45997787
TEST_0498,0.94537264
TEST_0499,0.2184609
TEST_0500,0.31934524
TEST_0501,0.71296155
TEST_0502,0.62033325
TEST_0503,0.43365285
TEST_0504,0.6166496
TEST_0505,0.30132142
TEST_0506,0.642638
TEST_0507,0.41856584
TEST_0508,0.5247164
TEST_0509,0.20824042
TEST_0510,0.6638918
TEST_0511,0.35841784
TEST_0512,0.46593842
TEST_0513,0.5826943
TEST_0514,0.36468005
TEST_0515,0.41769847
TEST_0516,0.6100454
TEST_0517,0.19783211
TEST_0518,0.6327606
TEST_0519,0.26546267
TEST_0520,0.535159
TEST_0521,0.1684938
TEST_0522,0.38384032
TEST_0523,0.60101086
TEST_0524,0.2623324
TEST_0525,0.2537187
TEST_0526,0.32588813
TEST_0527,0.6879096
TEST_0528,0.6109788
TEST_0529,0.5139761
TEST_0530,0.86756563
TEST_0531,0.44548512
TEST_0532,0.49612835
TEST_0533,0.6633682
TEST_0534,0.54961634
TEST_0535,0.28976807
TEST_0536,0.6177385
TEST_0537,0.20056568
TEST_0538,0.2682395
TEST_0539,0.59536994
TEST_0540,0.8602303
TEST_0541,0.50702155
TEST_0542,0.6127248
TEST_0543,0.65514433
TEST_0544,0.18654723
TEST_0545,0.35383725
TEST_0546,0.34793514
TEST_0547,0.6416819
TEST_0548,0.86878973
TEST_0549,0.5696003
TEST_0550,0.20119795
TEST_0551,0.28065473
TEST_0552,0.07175098
TEST_0553,0.37630147
TEST_0554,0.2285018
TEST_0555,0.51891834
TEST_0556,0.4553299
TEST_0557,0.21358529
TEST_0558,0.6775942
TEST_0559,0.42061508
TEST_0560,0.6754866
TEST_0561,0.45768857
TEST_0562,0.23567113
TEST_0563,0.43000317
TEST_0564,0.57613236
TEST_0565,0.4947306
TEST_0566,0.4852586
TEST_0567,0.31998122
TEST_0568,0.35727543
TEST_0569,0.2534721
TEST_0570,0.7624794
TEST_0571,0.60517853
TEST_0572,0.36223683
TEST_0573,0.7656894
TEST_0574,0.21483763
TEST_0575,0.4218811
TEST_0576,0.77175415
TEST_0577,0.19549477
TEST_0578,0.456372
TEST_0579,0.36779657
TEST_0580,0.4705682
TEST_0581,0.83230644
TEST_0582,0.17303061
TEST_0583,0.20287536
TEST_0584,0.46748012
TEST_0585,0.57208437
TEST_0586,0.6247754
TEST_0587,0.53477055
TEST_0588,0.6411033
TEST_0589,0.48443514
TEST_0590,0.60657436
TEST_0591,0.09176275
TEST_0592,0.47620484
TEST_0593,0.52098995
TEST_0594,0.3895567
TEST_0595,0.9250547
TEST_0596,0.65562266
TEST_0597,0.48949075
TEST_0598,0.5375683
TEST_0599,0.55076176
TEST_0600,0.2869505
TEST_0601,0.7621411
TEST_0602,0.5836152
TEST_0603,0.6990729
TEST_0604,0.58248514
TEST_0605,0.35443556
TEST_0606,0.5936695
TEST_0607,0.68859434
TEST_0608,0.29717773
TEST_0609,0.5333597
TEST_0610,0.4054731
TEST_0611,0.45677343
TEST_0612,0.67181295
TEST_0613,0.098096006
TEST_0614,0.53922695
TEST_0615,0.6218146
TEST_0616,0.28650498
TEST_0617,0.78731775
TEST_0618,0.9740137
TEST_0619,0.92505074
TEST_0620,0.71679825
TEST_0621,0.34807685
TEST_0622,0.5850892
TEST_0623,0.78149384
TEST_0624,0.642567
TEST_0625,0.3692445
TEST_0626,0.16326694
TEST_0627,0.35124436
TEST_0628,0.34368166
TEST_0629,0.2034154
TEST_0630,0.522846
TEST_0631,0.49797618
TEST_0632,0.59839654
TEST_0633,0.20961589
TEST_0634,0.51457405
TEST_0635,0.672493
TEST_0636,0.65658426
TEST_0637,0.35627076
TEST_0638,0.509532
TEST_0639,0.6305027
TEST_0640,0.48426342
TEST_0641,0.7499113
TEST_0642,0.5654785
TEST_0643,0.7706334
TEST_0644,0.47363436
TEST_0645,0.6571652
TEST_0646,0.3151269
TEST_0647,0.40386227
TEST_0648,0.49356854
TEST_0649,0.63069993
TEST_0650,0.33216104
TEST_0651,0.35841683
TEST_0652,0.41769847
TEST_0653,0.36311346
TEST_0654,0.41719374
TEST_0655,0.4097617
TEST_0656,0.43663898
TEST_0657,0.6267591
TEST_0658,0.36530197
TEST_0659,0.41272306
TEST_0660,0.3980475
TEST_0661,0.38845563
TEST_0662,0.40124756
TEST_0663,0.59020615
TEST_0664,0.8298777
TEST_0665,0.5459941
TEST_0666,0.35220456
TEST_0667,0.48267663
TEST_0668,0.69033647
TEST_0669,0.51610273
TEST_0670,0.4675898
TEST_0671,0.46078655
TEST_0672,0.27641708
TEST_0673,0.4054838
TEST_0674,0.47676003
TEST_0675,0.5046247
TEST_0676,0.538626
TEST_0677,0.51149046
TEST_0678,0.5486141
TEST_0679,0.21112527
TEST_0680,0.62910193
TEST_0681,0.73528475
TEST_0682,0.7711056
TEST_0683,0.5319812
TEST_0684,0.49119887
TEST_0685,0.37620628
TEST_0686,0.5966858
TEST_0687,0.67243886
TEST_0688,0.14573297
TEST_0689,0.5455326
TEST_0690,0.49551383
TEST_0691,0.35168952
TEST_0692,0.5007508
TEST_0693,0.6446817
TEST_0694,0.6153875
TEST_0695,0.49848366
TEST_0696,0.4610696
TEST_0697,0.6989258
TEST_0698,0.22312269
TEST_0699,0.5376094
TEST_0700,0.5286153
TEST_0701,0.6181301
TEST_0702,0.6412317
TEST_0703,0.45490667
TEST_0704,0.49956757
TEST_0705,0.7324918
TEST_0706,0.7648704
TEST_0707,0.6288316
TEST_0708,0.53488636
TEST_0709,0.343336
TEST_0710,0.8123948
TEST_0711,0.32800058
TEST_0712,0.5899805
TEST_0713,0.5105239
TEST_0714,0.4067345
TEST_0715,0.5311334
TEST_0716,0.45687276
TEST_0717,0.41503668
TEST_0718,0.47825176
TEST_0719,0.4555756
TEST_0720,0.41634133
TEST_0721,0.39846006
TEST_0722,0.60260606
TEST_0723,0.671972
TEST_0724,0.4861838
TEST_0725,0.52360165
TEST_0726,0.4749997
TEST_0727,0.61752623
TEST_0728,0.17716159
TEST_0729,0.56994295
TEST_0730,0.53344786
TEST_0731,0.32914463
TEST_0732,0.2965608
TEST_0733,0.40619084
TEST_0734,0.3010444
TEST_0735,0.56335443
TEST_0736,0.6206167
TEST_0737,0.23204538
TEST_0738,0.7444801
TEST_0739,0.8534573
TEST_0740,0.57914305
TEST_0741,0.49029624
TEST_0742,0.6556422
TEST_0743,0.25476795
TEST_0744,0.19618122
TEST_0745,0.40299895
TEST_0746,0.4104557
TEST_0747,0.6809008
TEST_0748,0.6313372
TEST_0749,0.51061386
TEST_0750,0.6327606
TEST_0751,0.60808104
TEST_0752,0.505731
TEST_0753,0.5303938
TEST_0754,0.5717664
TEST_0755,0.27265126
TEST_0756,0.68096447
TEST_0757,0.5812801
TEST_0758,0.20994624
TEST_0759,0.27728945
TEST_0760,0.64656866
TEST_0761,0.46850756
TEST_0762,0.35096404
TEST_0763,0.6216318
TEST_0764,0.38706744
TEST_0765,0.6703406
TEST_0766,0.4431472
TEST_0767,0.3587245
TEST_0768,0.31426114
TEST_0769,0.52619034
TEST_0770,0.55942816
TEST_0771,0.76165617
TEST_0772,0.29931545
TEST_0773,0.25555295
TEST_0774,0.39172885
TEST_0775,0.49668056
TEST_0776,0.78911304
TEST_0777,0.39434236
TEST_0778,0.5086724
TEST_0779,0.5132558
TEST_0780,0.58103615
TEST_0781,0.50441486
TEST_0782,0.41638777
TEST_0783,0.6346107
TEST_0784,0.601293
TEST_0785,0.9086553
TEST_0786,0.4003
TEST_0787,0.6674889
TEST_0788,0.5098339
TEST_0789,0.6136866
TEST_0790,0.5168034
TEST_0791,0.3737592
TEST_0792,0.43546966
TEST_0793,0.4746798
TEST_0794,0.5203013
TEST_0795,0.53479487
TEST_0796,0.6155438
TEST_0797,0.46879917
TEST_0798,0.4404998
TEST_0799,0.4056317
TEST_0800,0.24950816
TEST_0801,0.36416668
TEST_0802,0.48424542
TEST_0803,0.3931163
TEST_0804,0.67055297
TEST_0805,0.1508849
TEST_0806,0.5726814
TEST_0807,0.8082955
TEST_0808,0.71699524
TEST_0809,0.52373976
TEST_0810,1.0744692
TEST_0811,0.6315973
TEST_0812,0.34996772
TEST_0813,0.48987302
TEST_0814,0.62932897
TEST_0815,0.32692125
TEST_0816,0.47845402
TEST_0817,0.87011325
TEST_0818,0.44497105
TEST_0819,0.6233883
TEST_0820,0.4423327
TEST_0821,0.6986459
TEST_0822,0.50676286
TEST_0823,0.3382925
TEST_0824,0.56914794
TEST_0825,0.69220924
TEST_0826,0.52844346
TEST_0827,0.37148416
TEST_0828,0.65648043
TEST_0829,0.41847304
TEST_0830,0.18669601
TEST_0831,0.7667555
TEST_0832,0.23791322
TEST_0833,0.4166674
TEST_0834,0.6565159
TEST_0835,0.43181357
TEST_0836,0.5394426
TEST_0837,0.6186986
TEST_0838,0.13710676
TEST_0839,0.47770995
TEST_0840,0.21833563
TEST_0841,0.30189678
TEST_0842,0.783866
TEST_0843,0.3032586
TEST_0844,0.6177099
TEST_0845,0.49514017
TEST_0846,0.47936594
TEST_0847,0.47377333
TEST_0848,0.17094178
TEST_0849,0.29515898
TEST_0850,0.4045673
TEST_0851,0.65210646
TEST_0852,0.77876824
TEST_0853,0.4170429
TEST_0854,0.60696363
TEST_0855,0.41118795
TEST_0856,0.44958642
TEST_0857,0.5939979
TEST_0858,0.381023
TEST_0859,0.52111804
TEST_0860,0.67278224
TEST_0861,0.44021446
TEST_0862,0.7071431
TEST_0863,0.5068025
TEST_0864,0.7308427
TEST_0865,0.7157425
TEST_0866,0.40478697
TEST_0867,0.23304923
TEST_0868,0.25841287
TEST_0869,0.6335742
TEST_0870,0.35924876
TEST_0871,0.7613035
TEST_0872,0.3732927
TEST_0873,0.21807645
TEST_0874,0.42028138
TEST_0875,0.5278917
TEST_0876,0.42212704
TEST_0877,0.3581773
TEST_0878,0.57537735
TEST_0879,0.522472
TEST_0880,0.14956519
TEST_0881,0.6197434
TEST_0882,0.55417746
TEST_0883,0.38730243
TEST_0884,0.3062898
TEST_0885,0.1799006
TEST_0886,0.6513654
TEST_0887,0.53384733
TEST_0888,0.25735742
TEST_0889,0.21336927
TEST_0890,0.55379623
TEST_0891,0.18517663
TEST_0892,0.49213448
TEST_0893,0.49995005
TEST_0894,0.62093973
TEST_0895,0.7863861
TEST_0896,0.36014864
TEST_0897,0.5418898
TEST_0898,0.7715602
TEST_0899,0.7770414
TEST_0900,0.4861107
TEST_0901,0.70103365
TEST_0902,0.30537736
TEST_0903,0.43279856
TEST_0904,0.5371186
TEST_0905,0.66484463
TEST_0906,0.39533064
TEST_0907,0.68892133
TEST_0908,0.84116656
TEST_0909,0.8293644
TEST_0910,0.6396738
TEST_0911,0.2726078
TEST_0912,0.46286926
TEST_0913,0.62849087
TEST_0914,0.17555419
TEST_0915,0.5443217
TEST_0916,0.51959616
TEST_0917,0.48004672
TEST_0918,0.30116633
TEST_0919,0.23380701
TEST_0920,0.46785948
TEST_0921,0.4627302
TEST_0922,0.750073
TEST_0923,0.737122
TEST_0924,0.4948288
TEST_0925,0.4423911
TEST_0926,0.55650556
TEST_0927,0.6868891
TEST_0928,0.45993358
TEST_0929,0.50389296
TEST_0930,0.34304893
TEST_0931,0.43111268
TEST_0932,0.4328052
TEST_0933,0.6561006
TEST_0934,0.6489666
TEST_0935,0.42623007
TEST_0936,0.22999987
TEST_0937,0.5072846
TEST_0938,0.30505022
TEST_0939,0.39182732
TEST_0940,0.46630174
TEST_0941,0.742821
TEST_0942,0.5124878
TEST_0943,0.41602218
TEST_0944,0.46397775
TEST_0945,0.79911816
TEST_0946,0.72743684
TEST_0947,0.4716445
TEST_0948,0.59113896
TEST_0949,0.7310191
TEST_0950,0.79308146
TEST_0951,0.19202493
TEST_0952,0.35547572
TEST_0953,0.98599553
TEST_0954,0.5564436
TEST_0955,0.4995973
TEST_0956,0.29103178
TEST_0957,0.47913724
TEST_0958,0.8001896
TEST_0959,0.4647153
TEST_0960,0.33797428
TEST_0961,0.5713479
TEST_0962,0.47903413
TEST_0963,0.29516906
TEST_0964,0.7110525
TEST_0965,0.61476874
TEST_0966,0.20005064
TEST_0967,0.5183995
TEST_0968,0.8223889
TEST_0969,0.60260606
TEST_0970,0.3328907
TEST_0971,0.50089043
TEST_0972,0.5442491
TEST_0973,0.43566453
TEST_0974,0.62893105
TEST_0975,0.37959975
TEST_0976,0.3315707
TEST_0977,0.69664484
TEST_0978,0.45091063
TEST_0979,0.54365844
TEST_0980,0.42987424
TEST_0981,0.19032589
TEST_0982,0.35788158
TEST_0983,0.5062376
TEST_0984,0.28325704
TEST_0985,0.75495404
TEST_0986,0.49682716
TEST_0987,0.26112485
TEST_0988,0.49928862
TEST_0989,0.27504757
TEST_0990,0.7801584
TEST_0991,0.41499797
TEST_0992,0.31376508
TEST_0993,0.54588443
TEST_0994,0.49742782
TEST_0995,0.51279646
TEST_0996,0.10312319
TEST_0997,0.34730965
TEST_0998,0.60280234
TEST_0999,0.44117975
TEST_1000,0.6033142
TEST_1001,0.43044797
TEST_1002,0.26157022
TEST_1003,0.08157532
TEST_1004,0.56459856
TEST_1005,0.24604101
TEST_1006,0.25396657
TEST_1007,0.35107523
TEST_1008,0.5191054
TEST_1009,0.2513877
TEST_1010,0.2554317
TEST_1011,0.33618706
TEST_1012,0.20455128
TEST_1013,0.4731991
TEST_1014,0.49006957
TEST_1015,0.62033325
TEST_1016,0.43003976
TEST_1017,0.3105143
TEST_1018,0.45904195
TEST_1019,0.39512601
TEST_1020,0.4169269
TEST_1021,0.32869607
TEST_1022,0.3254753
TEST_1023,0.64351183
TEST_1024,0.40494868
TEST_1025,0.5505831
TEST_1026,0.7922504
TEST_1027,0.8203573
TEST_1028,0.5978206
TEST_1029,0.7285288
TEST_1030,0.5055466
TEST_1031,0.63040406
TEST_1032,0.8133699
TEST_1033,0.6374077
TEST_1034,0.5465342
TEST_1035,0.41562274
TEST_1036,0.7240923
TEST_1037,0.5958116
TEST_1038,0.32848087
TEST_1039,0.6775546
TEST_1040,0.38944656
TEST_1041,0.61058336
TEST_1042,0.51190263
TEST_1043,0.26426086
TEST_1044,0.6810677
TEST_1045,0.5920427
TEST_1046,0.24703555
TEST_1047,0.5284177
TEST_1048,0.4018334
TEST_1049,0.5233106
TEST_1050,0.6773645
TEST_1051,0.3628305
TEST_1052,0.5446259
TEST_1053,0.81020117
TEST_1054,0.37212777
TEST_1055,0.44717827
TEST_1056,0.32507375
TEST_1057,0.54623616
TEST_1058,0.57656556
TEST_1059,0.82987463
TEST_1060,0.31505036
TEST_1061,0.53965914
TEST_1062,0.38784227
TEST_1063,0.35298854
TEST_1064,0.49072713
TEST_1065,0.6662852
TEST_1066,0.5650244
TEST_1067,0.5756443
TEST_1068,0.48634103
TEST_1069,0.28430232
TEST_1070,0.4645458
TEST_1071,0.28702402
TEST_1072,0.2787562
TEST_1073,0.84594727
TEST_1074,0.7002834
TEST_1075,0.7008224
TEST_1076,0.6067898
TEST_1077,0.2884065
