ID,stress_score
TEST_0115,0.5499343
TEST_0116,0.389545
TEST_0117,0.19478628
TEST_0118,0.8603657
TEST_0119,0.68603283
TEST_0120,0.3743135
TEST_0121,0.3348173
TEST_0122,0.5797695
TEST_0123,0.5966501
TEST_0124,0.4011397
TEST_0125,0.7968862
TEST_0126,0.62430847
TEST_0127,0.67111367
TEST_0128,0.6476959
TEST_0129,0.49831825
TEST_0130,0.74187386
TEST_0131,0.5671953
TEST_0132,0.7447389
TEST_0133,0.50338227
TEST_0134,0.72668946
TEST_0135,0.6187841
TEST_0136,0.2665841
TEST_0137,0.5575922
TEST_0138,0.13082118
TEST_0139,0.19162638
TEST_0140,0.45032096
TEST_0141,0.6204654
TEST_0142,0.47281936
TEST_0143,0.5428551
TEST_0144,0.7169684
TEST_0145,0.618854
TEST_0146,0.61558884
TEST_0147,0.3263382
TEST_0148,0.20928788
TEST_0149,0.53796744
TEST_0150,0.36339644
TEST_0151,0.5288893
TEST_0152,0.49790692
TEST_0153,0.117795505
TEST_0154,0.55424565
TEST_0155,0.25430927
TEST_0156,0.404629
TEST_0157,0.5939896
TEST_0158,0.40674505
TEST_0159,0.6378102
TEST_0160,0.17821518
TEST_0161,0.111562595
TEST_0162,0.4528921
TEST_0163,0.5935429
TEST_0164,0.4483967
TEST_0165,0.81539226
TEST_0166,0.59357995
TEST_0167,0.7238774
TEST_0168,0.34660557
TEST_0169,0.6713554
TEST_0170,0.540295
TEST_0171,0.83440185
TEST_0172,0.39638963
TEST_0173,0.46431234
TEST_0174,0.45609072
TEST_0175,0.41117352
TEST_0176,0.59833914
TEST_0177,0.73979574
TEST_0178,0.3077651
TEST_0179,0.6666334
TEST_0180,0.14500986
TEST_0181,0.50555205
TEST_0182,0.38000262
TEST_0183,0.4588942
TEST_0184,0.55314755
TEST_0185,0.06132568
TEST_0186,0.61257833
TEST_0187,0.13095032
TEST_0188,0.494707
TEST_0189,0.56940764
TEST_0190,0.42610028
TEST_0191,0.3212653
TEST_0192,0.3836976
TEST_0193,0.36785623
TEST_0194,0.3723632
TEST_0195,0.2256866
TEST_0196,0.5533227
TEST_0197,0.26739475
TEST_0198,0.60298103
TEST_0199,0.5580039
TEST_0200,0.4308727
TEST_0201,0.33390996
TEST_0202,0.406755
TEST_0203,0.24712479
TEST_0204,0.28000993
TEST_0205,0.4625907
TEST_0206,0.41868016
TEST_0207,0.40433052
TEST_0208,0.75652456
TEST_0209,0.2821185
TEST_0210,0.54158145
TEST_0211,0.4718568
TEST_0212,0.74294436
TEST_0213,0.7131963
TEST_0214,0.91318274
TEST_0215,0.42962864
TEST_0216,0.43807802
TEST_0217,0.2812872
TEST_0218,0.45637032
TEST_0219,0.52473867
TEST_0220,0.35174954
TEST_0221,0.5819644
TEST_0222,0.4088972
TEST_0223,0.74498224
TEST_0224,0.48726034
TEST_0225,0.4090971
TEST_0226,0.37971243
TEST_0227,0.4868272
TEST_0228,0.65007347
TEST_0229,0.41391778
TEST_0230,0.6007847
TEST_0231,0.39401448
TEST_0232,0.37193817
TEST_0233,0.51023585
TEST_0234,0.49359527
TEST_0235,0.7623167
TEST_0236,0.29411516
TEST_0237,0.5101024
TEST_0238,0.3823815
TEST_0239,0.60990566
TEST_0240,0.53382236
TEST_0241,0.8831235
TEST_0242,0.50018126
TEST_0243,0.55406964
TEST_0244,0.7567878
TEST_0245,0.64144665
TEST_0246,0.46178296
TEST_0247,0.62930405
TEST_0248,0.6524963
TEST_0249,0.5731075
TEST_0250,0.21396926
TEST_0251,0.4692658
TEST_0252,0.8592212
TEST_0253,0.39720893
TEST_0254,0.44857833
TEST_0255,0.48544493
TEST_0256,0.296337
TEST_0257,0.62787175
TEST_0258,0.53664774
TEST_0259,0.19193724
TEST_0260,0.3481222
TEST_0261,0.63623947
TEST_0262,0.5559088
TEST_0263,0.85098803
TEST_0264,0.36966252
TEST_0265,0.22202331
TEST_0266,0.21655852
TEST_0267,0.41978937
TEST_0268,0.1503323
TEST_0269,0.48595265
TEST_0270,0.21715042
TEST_0271,0.52598137
TEST_0272,0.70764166
TEST_0273,0.5378476
TEST_0274,0.54108155
TEST_0275,0.37306935
TEST_0276,0.8438248
TEST_0277,0.56557363
TEST_0278,0.5374684
TEST_0279,0.614424
TEST_0280,0.51711977
TEST_0281,0.3081023
TEST_0282,0.38992876
TEST_0283,0.6159643
TEST_0284,0.44125685
TEST_0285,0.5720288
TEST_0286,0.7759002
TEST_0287,0.44400793
TEST_0288,0.22013149
TEST_0289,0.29480574
TEST_0290,0.6196423
TEST_0291,0.58269227
TEST_0292,0.64638275
TEST_0293,0.610702
TEST_0294,0.6979438
TEST_0295,0.5772366
TEST_0296,0.14204022
TEST_0297,0.5518874
TEST_0298,0.36720085
TEST_0299,0.4516289
TEST_0300,0.50740564
TEST_0301,0.712227
TEST_0302,0.53363377
TEST_0303,0.24625994
TEST_0304,0.3867188
TEST_0305,0.36595544
TEST_0306,0.6086304
TEST_0307,0.56288713
TEST_0308,0.4186148
TEST_0309,0.18674947
TEST_0310,0.36780107
TEST_0311,0.18598339
TEST_0312,0.8086463
TEST_0313,0.37825358
TEST_0314,0.8499486
TEST_0315,0.48692253
TEST_0316,0.28064415
TEST_0317,0.45269814
TEST_0318,0.52496564
TEST_0319,0.8650958
TEST_0320,0.44826168
TEST_0321,0.45151004
TEST_0322,0.55997974
TEST_0323,0.6280002
TEST_0324,0.6691382
TEST_0325,0.2552468
TEST_0326,0.48353836
TEST_0327,0.33553562
TEST_0328,0.6415897
TEST_0329,0.45047188
TEST_0330,0.7991206
TEST_0331,0.5850944
TEST_0332,0.5444251
TEST_0333,0.38965264
TEST_0334,0.3420774
TEST_0335,0.557928
TEST_0336,0.61589426
TEST_0337,0.31055945
TEST_0338,0.9388938
TEST_0339,0.4347155
TEST_0340,0.5123803
TEST_0341,0.42774737
TEST_0342,0.43372676
TEST_0343,0.31783628
TEST_0344,0.39423406
TEST_0345,0.64911085
TEST_0346,0.4424861
TEST_0347,0.7675787
TEST_0348,0.48494014
TEST_0349,0.62025964
TEST_0350,0.6064549
TEST_0351,0.6547306
TEST_0352,0.43610027
TEST_0353,0.390111
TEST_0354,0.5501085
TEST_0355,0.6552805
TEST_0356,0.603098
TEST_0357,0.70727986
TEST_0358,0.4712368
TEST_0359,0.5206427
TEST_0360,0.7185235
TEST_0361,0.8693632
TEST_0362,0.62811655
TEST_0363,0.2875967
TEST_0364,0.32498685
TEST_0365,0.11852237
TEST_0366,0.4416431
TEST_0367,0.561888
TEST_0368,0.60493684
TEST_0369,0.6338758
TEST_0370,0.28768358
TEST_0371,0.3431027
TEST_0372,0.3186665
TEST_0373,0.3276137
TEST_0374,0.48154905
TEST_0375,0.25211477
TEST_0376,0.5039629
TEST_0377,0.25628296
TEST_0378,0.8935497
TEST_0379,0.49448052
TEST_0380,0.6561981
TEST_0381,0.48185942
TEST_0382,0.22020398
TEST_0383,0.7379931
TEST_0384,0.22568353
TEST_0385,0.6461042
TEST_0386,0.40511182
TEST_0387,0.73814446
TEST_0388,0.48323625
TEST_0389,0.6945765
TEST_0390,0.411318
TEST_0391,0.30891404
TEST_0392,0.2783178
TEST_0393,0.3828484
TEST_0394,0.049125373
TEST_0395,0.4533774
TEST_0396,0.41069597
TEST_0397,0.2816103
TEST_0398,0.25569686
TEST_0399,0.73236054
TEST_0400,0.41711274
TEST_0401,0.5384219
TEST_0402,0.38088533
TEST_0403,0.48726252
TEST_0404,0.6933848
TEST_0405,0.35926968
TEST_0406,0.5706442
TEST_0407,0.2930562
TEST_0408,0.6630325
TEST_0409,0.6338758
TEST_0410,0.3032676
TEST_0411,0.88835335
TEST_0412,0.33269233
TEST_0413,0.49461713
TEST_0414,0.47957018
TEST_0415,0.28255358
TEST_0416,0.39280075
TEST_0417,0.34660864
TEST_0418,0.1848934
TEST_0419,0.7806793
TEST_0420,0.53836375
TEST_0421,0.7991873
TEST_0422,0.6125708
TEST_0423,0.4494162
TEST_0424,0.30932453
TEST_0425,0.5182326
TEST_0426,0.6030842
TEST_0427,0.30048522
TEST_0428,0.5251456
TEST_0429,0.7332916
TEST_0430,0.11684188
TEST_0431,0.6048519
TEST_0432,0.2872333
TEST_0433,0.6545409
TEST_0434,0.61246365
TEST_0435,0.5378476
TEST_0436,0.25886977
TEST_0437,0.4573919
TEST_0438,0.30423418
TEST_0439,0.12118674
TEST_0440,0.52320504
TEST_0441,0.61296517
TEST_0442,0.40818712
TEST_0443,0.83233255
TEST_0444,0.4432555
TEST_0445,0.15705052
TEST_0446,0.45539707
TEST_0447,0.7397677
TEST_0448,0.18581665
TEST_0449,0.5099949
TEST_0450,0.4692879
TEST_0451,0.21702665
TEST_0452,0.33546737
TEST_0453,0.65277874
TEST_0454,0.67810553
TEST_0455,0.39968044
TEST_0456,0.8605789
TEST_0457,0.20624298
TEST_0458,0.5893333
TEST_0459,0.3747399
TEST_0460,0.6269425
TEST_0461,0.48063114
TEST_0462,0.05069889
TEST_0463,0.4291524
TEST_0464,0.3700556
TEST_0465,0.72983557
TEST_0466,0.8265502
TEST_0467,0.51008856
TEST_0468,0.5250234
TEST_0469,0.48436648
TEST_0470,0.66919154
TEST_0471,0.53295106
TEST_0472,0.4274858
TEST_0473,0.6318535
TEST_0474,0.5308262
TEST_0475,0.3346654
TEST_0476,0.7079946
TEST_0477,0.6323082
TEST_0478,0.31316224
TEST_0479,0.57935786
TEST_0480,0.5194062
TEST_0481,0.18396987
TEST_0482,0.13967404
TEST_0483,0.5144201
TEST_0484,0.2222112
TEST_0485,0.7564857
TEST_0486,0.32789943
TEST_0487,0.56492865
TEST_0488,0.69473237
TEST_0489,0.45549938
TEST_0490,0.8746696
TEST_0491,0.26884156
TEST_0492,0.71128225
TEST_0493,0.3515509
TEST_0494,0.5233243
TEST_0495,0.43605328
TEST_0496,0.3636663
TEST_0497,0.42920104
TEST_0498,0.8638334
TEST_0499,0.2696691
TEST_0500,0.29389477
TEST_0501,0.72411877
TEST_0502,0.54081994
TEST_0503,0.48941013
TEST_0504,0.6509237
TEST_0505,0.19086646
TEST_0506,0.6937239
TEST_0507,0.49438795
TEST_0508,0.65215003
TEST_0509,0.34038493
TEST_0510,0.53850627
TEST_0511,0.33536297
TEST_0512,0.6340855
TEST_0513,0.46431234
TEST_0514,0.45537394
TEST_0515,0.42937502
TEST_0516,0.5605747
TEST_0517,0.2625514
TEST_0518,0.44285312
TEST_0519,0.13207051
TEST_0520,0.35344115
TEST_0521,0.12664773
TEST_0522,0.3719479
TEST_0523,0.7000319
TEST_0524,0.26711613
TEST_0525,0.29619962
TEST_0526,0.21339142
TEST_0527,0.4540475
TEST_0528,0.7187752
TEST_0529,0.39664474
TEST_0530,0.6066378
TEST_0531,0.43389848
TEST_0532,0.2840657
TEST_0533,0.63758427
TEST_0534,0.56219786
TEST_0535,0.33448192
TEST_0536,0.60801107
TEST_0537,0.21140197
TEST_0538,0.4550724
TEST_0539,0.5802613
TEST_0540,0.9290051
TEST_0541,0.45218438
TEST_0542,0.50741047
TEST_0543,0.36287668
TEST_0544,0.14118342
TEST_0545,0.46667403
TEST_0546,0.3504094
TEST_0547,0.7070024
TEST_0548,0.6480372
TEST_0549,0.592736
TEST_0550,0.22880612
TEST_0551,0.22173393
TEST_0552,0.04563986
TEST_0553,0.36919606
TEST_0554,0.26739305
TEST_0555,0.5182539
TEST_0556,0.48591736
TEST_0557,0.53807926
TEST_0558,0.71887803
TEST_0559,0.32991686
TEST_0560,0.6451161
TEST_0561,0.5097292
TEST_0562,0.3540744
TEST_0563,0.4551526
TEST_0564,0.5793531
TEST_0565,0.5159716
TEST_0566,0.53668785
TEST_0567,0.305178
TEST_0568,0.42954248
TEST_0569,0.27588826
TEST_0570,0.79314864
TEST_0571,0.5350935
TEST_0572,0.36210418
TEST_0573,0.54493916
TEST_0574,0.27676913
TEST_0575,0.29518944
TEST_0576,0.8380537
TEST_0577,0.27107754
TEST_0578,0.746352
TEST_0579,0.5002258
TEST_0580,0.49427113
TEST_0581,0.73681563
TEST_0582,0.4515635
TEST_0583,0.09589134
TEST_0584,0.54074717
TEST_0585,0.55414164
TEST_0586,0.59217393
TEST_0587,0.56221086
TEST_0588,0.5694972
TEST_0589,0.43189508
TEST_0590,0.5620484
TEST_0591,0.249639
TEST_0592,0.669307
TEST_0593,0.51459813
TEST_0594,0.55328286
TEST_0595,0.8618055
TEST_0596,0.46156433
TEST_0597,0.5156908
TEST_0598,0.40433052
TEST_0599,0.57422286
TEST_0600,0.32255659
TEST_0601,0.60777825
TEST_0602,0.43570918
TEST_0603,0.5741707
TEST_0604,0.5574662
TEST_0605,0.43525824
TEST_0606,0.58135027
TEST_0607,0.6678943
TEST_0608,0.3780668
TEST_0609,0.42893127
TEST_0610,0.4186869
TEST_0611,0.49978417
TEST_0612,0.3936273
TEST_0613,0.15886988
TEST_0614,0.41304752
TEST_0615,0.6807559
TEST_0616,0.22430901
TEST_0617,0.57728505
TEST_0618,0.6464009
TEST_0619,0.7759002
TEST_0620,0.6947087
TEST_0621,0.32015812
TEST_0622,0.40796143
TEST_0623,0.71343946
TEST_0624,0.53220075
TEST_0625,0.37824658
TEST_0626,0.35597035
TEST_0627,0.19488637
TEST_0628,0.4096085
TEST_0629,0.26033035
TEST_0630,0.62984866
TEST_0631,0.42022115
TEST_0632,0.80095965
TEST_0633,0.20854776
TEST_0634,0.57908964
TEST_0635,0.53759575
TEST_0636,0.4747414
TEST_0637,0.37207824
TEST_0638,0.45390055
TEST_0639,0.60156447
TEST_0640,0.57720226
TEST_0641,0.7575886
TEST_0642,0.5948538
TEST_0643,0.6709505
TEST_0644,0.49893898
TEST_0645,0.4459654
TEST_0646,0.33997476
TEST_0647,0.54827046
TEST_0648,0.5883227
TEST_0649,0.2509093
TEST_0650,0.27239135
TEST_0651,0.55888975
TEST_0652,0.39908424
TEST_0653,0.52456224
TEST_0654,0.4665887
TEST_0655,0.36235747
TEST_0656,0.4723735
TEST_0657,0.7056924
TEST_0658,0.38487363
TEST_0659,0.5409794
TEST_0660,0.2871385
TEST_0661,0.39749432
TEST_0662,0.40313873
TEST_0663,0.65110826
TEST_0664,0.88335276
TEST_0665,0.53017896
TEST_0666,0.3097484
TEST_0667,0.4346759
TEST_0668,0.81156594
TEST_0669,0.3695886
TEST_0670,0.3753399
TEST_0671,0.39111298
TEST_0672,0.33746618
TEST_0673,0.51279944
TEST_0674,0.52953005
TEST_0675,0.6144208
TEST_0676,0.65109116
TEST_0677,0.5058063
TEST_0678,0.50912917
TEST_0679,0.25402993
TEST_0680,0.713574
TEST_0681,0.84818614
TEST_0682,0.7742142
TEST_0683,0.57438815
TEST_0684,0.43163618
TEST_0685,0.32691392
TEST_0686,0.6952435
TEST_0687,0.6395814
TEST_0688,0.10342096
TEST_0689,0.6477036
TEST_0690,0.53796744
TEST_0691,0.34627348
TEST_0692,0.4974591
TEST_0693,0.6568071
TEST_0694,0.6598248
TEST_0695,0.5936361
TEST_0696,0.37407476
TEST_0697,0.6309603
TEST_0698,0.10103364
TEST_0699,0.27956948
TEST_0700,0.523727
TEST_0701,0.526054
TEST_0702,0.7033949
TEST_0703,0.38101363
TEST_0704,0.516452
TEST_0705,0.8212767
TEST_0706,0.8225668
TEST_0707,0.67917794
TEST_0708,0.6753034
TEST_0709,0.33579522
TEST_0710,0.84390676
TEST_0711,0.3697746
TEST_0712,0.4109867
TEST_0713,0.34017423
TEST_0714,0.37645993
TEST_0715,0.46862844
TEST_0716,0.42272496
TEST_0717,0.47609207
TEST_0718,0.3753108
TEST_0719,0.48258626
TEST_0720,0.48337492
TEST_0721,0.46048403
TEST_0722,0.51442087
TEST_0723,0.75652623
TEST_0724,0.40351573
TEST_0725,0.36895552
TEST_0726,0.3076046
TEST_0727,0.53296226
TEST_0728,0.6753161
TEST_0729,0.63041854
TEST_0730,0.5935094
TEST_0731,0.16345337
TEST_0732,0.33605242
TEST_0733,0.44333148
TEST_0734,0.3622348
TEST_0735,0.5013605
TEST_0736,0.5122544
TEST_0737,0.4480118
TEST_0738,0.7702157
TEST_0739,0.78943235
TEST_0740,0.51847523
TEST_0741,0.24620232
TEST_0742,0.51012194
TEST_0743,0.4912317
TEST_0744,0.3227702
TEST_0745,0.52125
TEST_0746,0.49667943
TEST_0747,0.70580804
TEST_0748,0.7057858
TEST_0749,0.5378247
TEST_0750,0.44285312
TEST_0751,0.38281235
TEST_0752,0.67635936
TEST_0753,0.37147218
TEST_0754,0.27265462
TEST_0755,0.40629596
TEST_0756,0.5072333
TEST_0757,0.49779147
TEST_0758,0.20535854
TEST_0759,0.34069398
TEST_0760,0.64992285
TEST_0761,0.3889068
TEST_0762,0.41300836
TEST_0763,0.6738148
TEST_0764,0.46857956
TEST_0765,0.3894384
TEST_0766,0.4351165
TEST_0767,0.30701563
TEST_0768,0.31013682
TEST_0769,0.4025226
TEST_0770,0.515968
TEST_0771,0.7245342
TEST_0772,0.394143
TEST_0773,0.3418499
TEST_0774,0.4501597
TEST_0775,0.5275981
TEST_0776,0.73109436
TEST_0777,0.32833943
TEST_0778,0.595281
TEST_0779,0.3753108
TEST_0780,0.41813412
TEST_0781,0.49638957
TEST_0782,0.37117496
TEST_0783,0.6250904
TEST_0784,0.5981132
TEST_0785,0.8465136
TEST_0786,0.33064556
TEST_0787,0.6214231
TEST_0788,0.5034002
TEST_0789,0.5561268
TEST_0790,0.58237046
TEST_0791,0.4706382
TEST_0792,0.5948538
TEST_0793,0.5579583
TEST_0794,0.40887225
TEST_0795,0.80736214
TEST_0796,0.4718568
TEST_0797,0.39229566
TEST_0798,0.5066789
TEST_0799,0.3241367
TEST_0800,0.539812
TEST_0801,0.32131106
TEST_0802,0.52936435
TEST_0803,0.4176232
TEST_0804,0.6053814
TEST_0805,0.102558
TEST_0806,0.6644455
TEST_0807,0.58820224
TEST_0808,0.7045918
TEST_0809,0.73477274
TEST_0810,0.8252633
TEST_0811,0.69027525
TEST_0812,0.39895308
TEST_0813,0.56935817
TEST_0814,0.60549015
TEST_0815,0.28290534
TEST_0816,0.5378063
TEST_0817,0.920949
TEST_0818,0.7093195
TEST_0819,0.70410675
TEST_0820,0.3957124
TEST_0821,0.3719809
TEST_0822,0.4449955
TEST_0823,0.3422709
TEST_0824,0.55675715
TEST_0825,0.855984
TEST_0826,0.59413964
TEST_0827,0.4340051
TEST_0828,0.58827686
TEST_0829,0.37910363
TEST_0830,0.19671667
TEST_0831,0.7823882
TEST_0832,0.2511555
TEST_0833,0.18141942
TEST_0834,0.57682496
TEST_0835,0.3893411
TEST_0836,0.5376828
TEST_0837,0.6018997
TEST_0838,0.06066804
TEST_0839,0.39013886
TEST_0840,0.6324026
TEST_0841,0.10465875
TEST_0842,0.69679976
TEST_0843,0.21097594
TEST_0844,0.7084628
TEST_0845,0.46782774
TEST_0846,0.45327032
TEST_0847,0.5571006
TEST_0848,0.13600816
TEST_0849,0.37412333
TEST_0850,0.42246827
TEST_0851,0.7463198
TEST_0852,0.65059114
TEST_0853,0.36914986
TEST_0854,0.5680952
TEST_0855,0.7013719
TEST_0856,0.3449581
TEST_0857,0.53792834
TEST_0858,0.36659148
TEST_0859,0.5197584
TEST_0860,0.58417493
TEST_0861,0.49928683
TEST_0862,0.7425719
TEST_0863,0.4613644
TEST_0864,0.8353645
TEST_0865,0.5052263
TEST_0866,0.40486094
TEST_0867,0.46415922
TEST_0868,0.46709758
TEST_0869,0.2647154
TEST_0870,0.25377408
TEST_0871,0.71575516
TEST_0872,0.5643816
TEST_0873,0.22508354
TEST_0874,0.40722653
TEST_0875,0.5168404
TEST_0876,0.44123578
TEST_0877,0.34066543
TEST_0878,0.5316827
TEST_0879,0.4078121
TEST_0880,0.03127384
TEST_0881,0.5928974
TEST_0882,0.5971521
TEST_0883,0.23985332
TEST_0884,0.14547363
TEST_0885,0.24543571
TEST_0886,0.61472166
TEST_0887,0.55710286
TEST_0888,0.23429812
TEST_0889,0.42132986
TEST_0890,0.33086452
TEST_0891,0.13075888
TEST_0892,0.32167193
TEST_0893,0.4678909
TEST_0894,0.5573757
TEST_0895,0.540295
TEST_0896,0.4343716
TEST_0897,0.5844753
TEST_0898,0.6823299
TEST_0899,0.70281345
TEST_0900,0.39359966
TEST_0901,0.70422685
TEST_0902,0.28447473
TEST_0903,0.74548215
TEST_0904,0.4618318
TEST_0905,0.6255793
TEST_0906,0.57291067
TEST_0907,0.69083345
TEST_0908,0.7094654
TEST_0909,0.9552466
TEST_0910,0.7215008
TEST_0911,0.4369042
TEST_0912,0.5080729
TEST_0913,0.6395584
TEST_0914,0.18917955
TEST_0915,0.54758084
TEST_0916,0.5041233
TEST_0917,0.5982518
TEST_0918,0.45497024
TEST_0919,0.35181987
TEST_0920,0.56668395
TEST_0921,0.5509377
TEST_0922,0.72809577
TEST_0923,0.85205615
TEST_0924,0.5058534
TEST_0925,0.57874167
TEST_0926,0.56810653
TEST_0927,0.7320632
TEST_0928,0.5481781
TEST_0929,0.41614655
TEST_0930,0.48245516
TEST_0931,0.26814803
TEST_0932,0.22638096
TEST_0933,0.43389565
TEST_0934,0.5478854
TEST_0935,0.42414796
TEST_0936,0.25432757
TEST_0937,0.4384843
TEST_0938,0.37535357
TEST_0939,0.3921862
TEST_0940,0.51181585
TEST_0941,0.62480795
TEST_0942,0.53440005
TEST_0943,0.51322544
TEST_0944,0.40184405
TEST_0945,0.8674777
TEST_0946,0.6582885
TEST_0947,0.5242213
TEST_0948,0.54329336
TEST_0949,0.6204266
TEST_0950,0.80181766
TEST_0951,0.39137858
TEST_0952,0.11292007
TEST_0953,0.94167674
TEST_0954,0.5392539
TEST_0955,0.46375325
TEST_0956,0.2887089
TEST_0957,0.3870532
TEST_0958,0.8200767
TEST_0959,0.5018139
TEST_0960,0.536097
TEST_0961,0.50343055
TEST_0962,0.6344398
TEST_0963,0.49909523
TEST_0964,0.60686123
TEST_0965,0.39983445
TEST_0966,0.21219784
TEST_0967,0.6907715
TEST_0968,0.90653163
TEST_0969,0.5288505
TEST_0970,0.33471945
TEST_0971,0.32044294
TEST_0972,0.44688964
TEST_0973,0.3676825
TEST_0974,0.838849
TEST_0975,0.45128253
TEST_0976,0.41623363
TEST_0977,0.6622536
TEST_0978,0.4415173
TEST_0979,0.638937
TEST_0980,0.4048977
TEST_0981,0.17093584
TEST_0982,0.51165724
TEST_0983,0.44444507
TEST_0984,0.35203633
TEST_0985,0.72698456
TEST_0986,0.4515011
TEST_0987,0.24316126
TEST_0988,0.5907889
TEST_0989,0.4830463
TEST_0990,0.64751744
TEST_0991,0.5127776
TEST_0992,0.61083895
TEST_0993,0.51486963
TEST_0994,0.38706708
TEST_0995,0.40953478
TEST_0996,0.12323225
TEST_0997,0.26290968
TEST_0998,0.5585137
TEST_0999,0.44726798
TEST_1000,0.3645956
TEST_1001,0.13233931
TEST_1002,0.24183369
TEST_1003,0.08690394
TEST_1004,0.5079874
TEST_1005,0.39743865
TEST_1006,0.3274775
TEST_1007,0.32392085
TEST_1008,0.52291805
TEST_1009,0.12555347
TEST_1010,0.22257294
TEST_1011,0.31785753
TEST_1012,0.3977809
TEST_1013,0.3980818
TEST_1014,0.5047745
TEST_1015,0.54081994
TEST_1016,0.5633897
TEST_1017,0.34726304
TEST_1018,0.66694576
TEST_1019,0.48310548
TEST_1020,0.2533223
TEST_1021,0.47671762
TEST_1022,0.35194921
TEST_1023,0.80869585
TEST_1024,0.42836076
TEST_1025,0.5672156
TEST_1026,0.74265903
TEST_1027,0.6745624
TEST_1028,0.61369693
TEST_1029,0.65547705
TEST_1030,0.8213453
TEST_1031,0.50627095
TEST_1032,0.73860043
TEST_1033,0.68006134
TEST_1034,0.4990777
TEST_1035,0.54268706
TEST_1036,0.7618937
TEST_1037,0.58343035
TEST_1038,0.4154126
TEST_1039,0.4376293
TEST_1040,0.5411976
TEST_1041,0.6210394
TEST_1042,0.3411955
TEST_1043,0.22648141
TEST_1044,0.6918338
TEST_1045,0.52914286
TEST_1046,0.32503793
TEST_1047,0.49429357
TEST_1048,0.57356554
TEST_1049,0.6383578
TEST_1050,0.63517547
TEST_1051,0.389523
TEST_1052,0.45117983
TEST_1053,0.6905625
TEST_1054,0.25335163
TEST_1055,0.71951747
TEST_1056,0.33622226
TEST_1057,0.6512349
TEST_1058,0.5101952
TEST_1059,0.7637356
TEST_1060,0.4054589
TEST_1061,0.58674747
TEST_1062,0.4938958
TEST_1063,0.4725492
TEST_1064,0.63324666
TEST_1065,0.64438295
TEST_1066,0.43912452
TEST_1067,0.53723305
TEST_1068,0.38228098
TEST_1069,0.18420784
TEST_1070,0.47162178
TEST_1071,0.18936846
TEST_1072,0.39714965
TEST_1073,0.7508174
TEST_1074,0.73929226
TEST_1075,0.7776922
TEST_1076,0.63678765
TEST_1077,0.28781578
TEST_1078,0.49236944
