,item_name,item_area,item_avg_rating,item_spec_area,user_name,user_tot_avg_rating,user_tot_rating_num,user_tot_follow_num,user_rating,user_query,taste,price,service,menu,date
14,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
뇸뇸잉
",4.0,179,0,5점,항상 웨이팅이 있기 때문에 미리 예약하는게 좋을것 같아요 음식은 다 치즈치즈해서 맛있고 풍미가득합니닷,맛: 맛있음,가격: 보통,응대: 보통,"시금치 플랫브레드, 발사믹 관자와 감자퓨레 M",2024년 2월 15일
15,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
뚜뚜
",5.0,454,10,5점,치즈도 꾸덕하고 맛잇었는데 너무 양이 작앗어여 ㅠ 분위기깡패에요!!,맛: 맛있음,가격: 만족,응대: 친절함,"시금치 플랫브레드, 전복 솥밥 리조또, 트러플 파케리 파스타",2024년 6월 16일
16,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
mangolullu
",4.9,259,2,4점,"시금치피자 좋아해서 가끔 갔는데
레시피가 바뀐느낌..
치즈맛이 강해져서 조금 느끼해요..
트러플 파케리는 넘 맛있었음!",맛: 보통,가격: 보통,응대: 친절함,"시금치 플랫브레드, 트러플 파케리 파스타",2024년 4월 15일
17,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
꼬치
",4.7,563,7,5점,예약하였더니 통창 자리로 안내받았어요. 정말 비싼만큼 맛있는 곳입니다!,맛: 맛있음,가격: 만족,응대: 친절함,"보드카 리가토니, 산 세바스챤 치즈 케이크, 전복 솥밥 리조또",2024년 9월 8일
18,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
우헤헤힛
",4.1,169,2,5점,"가격대가 좀 있지만 모든 메뉴 다 맛있어요!
분위기도 이쁘고 데이트하기 좋은 곳이에요",맛: 맛있음,가격: 보통,응대: 보통,"시금치 플랫브레드, 얼그레이 카프레제",2024년 2월 28일
19,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
ScaryJason
",4.6,173,4,4.5점,"치즈를 적절히 사용한 고소하면서 크리미한 맛
재방문 의사 있음
예약 필수",맛: 맛있음,가격: 보통,응대: 친절함,"리코타 포도 플랫브래드, 트러플 파케리 파스타",3월 13일
20,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
yjyd
",4.7,188,4,5점,트러플 파케리 파스타가 진짜 정말 맛있도 매장도 예뻐요,맛: 맛있음,가격: 보통,응대: 친절함,트러플 파케리 파스타,2024년 12월 12일
21,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
록맛
",4.8,406,10,5점,"아이있어서 선택한 곳이에요
전복솥밥리조또 맛있네요
그래도 대기가 60분... 너무 힘들었어요
오래있었더니 주차비도 많이 나왔네요",맛: 맛있음,가격: 보통,응대: 보통,"전복 솥밥 리조또, 트러플 파케리 파스타",2023년 11월 26일
22,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
애플영
",4.2,42,0,5점,저녁 시간대 방문했는데 창가자리 주셔가지고 야경이 너무 좋았습니다!,맛: 맛있음,가격: 보통,응대: 친절함,"치즈케이크 조각 (오리지널/말차), 콜라 355ml, 얼그레이 카프레제, 쭈꾸미파스타, 피자, 파스타",2024년 1월 26일
23,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
Chanmi
",4.3,613,8,4점,"잠실타워 안에 있어서 교통 및 접근성이 좋아요
내부인테리어도 예쁘고 바깥 도심경관도 좋아요

치즈, 이탤리언요리 좋아하시는 분들이라면 정망 좋아하실거예요.
뒤로 가면 좀 짜긴하지만요",맛: 맛있음,가격: 보통,응대: 친절함,"트러플피케리, 명란대파우유파스타",2021년 12월 11일
24,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
오뜨맛있어
",4.0,50,0,4점,감자퓨레가 정말 맛있어요 가격이 좀 세서 아쉽지만 분위기 좋고 음식이 맛있습니다,맛: 맛있음,가격: 보통,응대: 친절함,"발사믹 관자와 감자퓨레 M, 트러플 파케리 파스타",2024년 10월 9일
25,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
뚜풍
",3.6,287,2,5점,음식이 맛있고 분위기도 좋아요 치즈케익은 유명한만큼 맛있어서 또 먹고싶네요,맛: 맛있음,가격: 불만,응대: 보통,"전복 솥밥 리조또, 치즈케이크 조각 (오리지널/말차), 딱새우 비스크 링귀니",2024년 2월 12일
26,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
africa726
",3.5,545,8,2점,"우와 진짜 또띠아에 시금치 올려놓고 29000원
예전에보다 너무 부실해진 
가격 진짜 위치 좋다고 사악하네
직원들은 사람 많으니 50분 기다려야 한다고
하면서 15분만에 입장 
전복리조또 양 실화냐",맛: 보통,가격: 불만,응대: 불친절,"시금치 플랫브레드, 전복 솥밥 리조또",2024년 2월 1일
27,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
민물고기조림
",3.8,304,3,4점,음식 너무너무 맛잇지만 서버분이 그릇을 흔들리게 들고와서 파스타 쏟을뻔 했어오 -.- 별 하나 뺍니다,맛: 맛있음,가격: 보통,응대: 보통,"전복 솥밥 리조또, 치즈케이크 조각 (오리지널/말차), 딱새우 비스크 링귀니",2024년 2월 12일
28,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
꼬기먹자
",4.5,193,1,5점,"조금 비싸지만 맛있어서 자주와요.
웨이팅 많으니 예약 추천합니다",맛: 맛있음,가격: 불만,응대: 친절함,"치즈케이크 조각 (오리지널/말차), 레몬에이드, 명란 대파 우유 파스타",2024년 2월 17일
29,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
스르르륵
",4.8,96,1,4점,가격이 쎄긴했지만 음식이 너무 맛있었어요 피스타치오 파스타는 어떨지 너무 궁금했는데 크림이 너무 맛있고 조화가 좋았어요!,맛: 맛있음,가격: 보통,응대: 친절함,리코타 포도 플랫브래드,2024년 8월 5일
30,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
다코미식가
조이
",3.7,574,193,5점,"인테리어 일단 깔끔하고 나름대로 고급스러워요. 음식은 정말 다양하게 이것저것 많이 먹어봤는데 다 선방하는 맛이에요. 가격이 조금 많이 비싼 편이긴 한데 분위기내서 식사하기에는 부담스럽지는 않아요.
플랫브래드에서는 체리토마토가 상큼하고 맛있고 개인적으로 할라피뇨&amp;쭈꾸미 fritter가 최고!!! 할라피뇨와 쭈꾸미를 튀겨서 나오는데 그 맛이 진짜 상상이상이었어요. 갈때마다 에피타이저로 꼭 시켜요. 쭈꾸미 오일파스타는 조금 오일맛이 강해서 느끼했고 곱창 잠발라야가 양은 적은데 짱맛! 아이들도 좋아할 만한 중독성있는 맛이었어요.
서비스는 평소에는 그럭저럭 괜찮았는데 한번 감동한적이 있어요. 중간에 음식에서 머리카락이 나와 그냥 말씀만 드렸는데 서비스로 디저트류 중에서 하나 고르라고 하시더라고요 그냥 서비스로 드리겠다고. 너무 감사해서 저희도 커피 다 시켜서 후식까지 든든하게 먹었는데 그때 사실 큰일이 아니었는데 큰일로 받아들이고 대처를 너무 감사하게 해주셔서 오히려 저희가 민망했어요.

그리고 롯데월드몰 특성상 무료주차는 아닙니다. 주차권없어요.",맛: 맛있음,가격: 만족,응대: 친절함,"할라피뇨&쭈꾸미 프리터, 체리토마토페스토플랫브레드, 곱창 잠발라야, 쭈꾸미오일파스타, 꿀호떡플랫브레드&콩고물아이스크림",2018년 5월 4일
31,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
웰커밍
",4.3,47,0,3점,예약없으면 공휴일에는 1시간 웨이팅이 필요해요. 맛있는데 다 조금씩 달달한 간이라 좀 아쉬웠어요~,맛: 맛있음,가격: 불만,응대: 보통,"딱새우 비스크 링귀니, 명란 대파 우유 파스타, 전복 솥밥 리조또",2024년 10월 4일
32,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
꼼지락
",4.1,90,2,4점,"전반적으로 음식들 다 맛있고 분위기도 좋아서 데이트하시기에는 딱입니다^^
다만 예약을 했는데 2층으로 가라고해서 1층에 좋은자리 있는데도.. 이게 좀 아쉬웠네요",맛: 맛있음,가격: 보통,응대: 친절함,"대파명란파스타, 시금치플랫브레드",2021년 6월 18일
33,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
챠밍키
",4.4,60,2,4점,"롯데시네마 옆의 레스토랑으로 네이버 예약을 할수있다! 창가자리로 달라고썼더니 신경써서 해주심, 음식은 전체적으로 맛있었으나 가격이 너무높아서 마음대로 시켜먹지 못했다",맛: 맛있음,가격: 불만,응대: 친절함,"치즈케잌, 발사믹관자, 트라플파스타",2020년 9월 14일
34,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
하디
",3.4,102,1,3점,롯데 타워의 붐비는 위치에 있는 깔끔하고 예쁜 음식점. 나름 각각 유명한 치즈룸과 테이스팅룸을 합쳐놓아서 기대했는데 음식이 비슷해서 약간은 실망함.,맛: 보통,가격: 보통,응대: 보통,"팝콘 소금 아이스크림, 리코타 포도 플랫브래드",2024년 8월 6일
35,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
다코미식가
먹죽귀
",4.0,1139,658,4점,"잠실롯데월드몰에 위치한 소개팅하기 좋은
분위기 맛집 치즈룸&amp;테이스팅룸에 다녀왔어요

네이버 예약이 가능하고 미리 예약하고 가지
않을 경우 웨이팅이 심하니 예약 필수입니다

매장네 인테리어도 고급지고 창가자리에 앉으면
잠실이 한눈에 들어와서 좋아요

저희는 전복 솥밥 리조또와 보드카 리카토니 주문

전복 솥밥 리조또는 바질페스토와 함께 나왔는데
양이 조금 적어 아쉬웠고 전복 특유의 녹진함과
꾸덕꾸떡함과 소스와 곁들여 먹으니 맛있었어요

보드카 리카토니는 펜네파스타위에 치즈를 살짝
올려서 먹으니 궁합도 좋았습니다

분위가와 음식의 맛은 굉장히 좋았지만 가격대비
양이 조금 적은 부분이 아쉬웠어요

전복 솥 리조또 : 27,000원
보드카 리카토니 : 25,000원",맛: 맛있음,가격: 보통,응대: 친절함,"전복 솥 리조또, 보드카 리카토니",2021년 12월 31일
36,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
urbanflow
",3.7,99,8,4점,"예약 안하고 가서 웨이팅 했더니 두시간 정도 기다렸습니다. 필히 네이* 예약하고 가세요. 정말 오래 기다려요.
음식은 역시나 맛있었습니다. 직원분들도 친절 하시고 편안하게 먹고 왔습니다",맛: 맛있음,가격: 보통,응대: 친절함,"명란 대파 우유 파스타, 산 세바스찬 치즈케잌, 소꼬리찜 리조또",2020년 10월 24일
37,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
HANO
",4.8,102,0,5점,가격대가 비싸고 양은 적지만 너무 맛있었어요... 특히 전복 리조또가 계속 생각나는 맛이에요 기념일에 또 가고싶네요!,맛: 맛있음,가격: 불만,응대: 보통,"리코타 치즈 멜트 & 비스크, 전복 솥밥 리조또",2023년 6월 2일
38,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
우쭈뿌
",4.2,84,2,3점,"치즈케이크 빼고는 기억에 남는 음식이 별로 없네요,, 짜거나 밍숭한 음식이  많았고, 물에서 이상한 맛이 나요ㅠ",맛: 보통,가격: 보통,응대: 보통,"썬드라이 토마토 플랫브레드, 전복 솥밥 리조또, 치즈케이크 조각 (오리지널/말차), 딱새우 비스크 링귀니, 올리브 깜빠뉴, 트러플 파케리 파스타, 보드카 리가토니 파스타, 명란 대파 우유 파스타",2024년 1월 17일
39,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
ㅂㅇㅂ
",3.7,8,1,5점,"멜팅샵도 갔었는데 분점인 여기도 맛있음 가격대는 좀 있는 편이지만 맛은 보장
플랫브레드 세상 맛나구여
인당 3만원정도 생각하면 될듯 다만 롯데월드몰 안에 있는곳이라 그런지 멜팅샵보다는 좀더 어수선한 분위기",맛: 맛있음,가격: 보통,응대: 친절함,"체리 토마토 페스트 플랫 브레드, 뇨끼치토스",2019년 12월 10일
40,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
맛있는거조아조아
",4.4,238,1,5점,진짜맛있어요! 특히 치즈케이크가 부드럽고 맛있어요!!!,맛: 맛있음,가격: 만족,응대: 친절함,시금치 플랫브레드,2024년 7월 11일
41,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
사노글루
",3.9,581,0,4점,가게가 넓고 직원들 교육이 잘 되어 있는데 가격이 비싸긴 해요,맛: 맛있음,가격: 보통,응대: 친절함,"보드카 리가토니, 시금치 플랫브레드",2023년 7월 10일
42,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
배부른변덕
",4.0,25,2,4점,그동안 먹었던 파스타랑은 조금 다르지만 너무 맛있었어요!! 그리고 가격은 저렴하지 않지만 맛있어요!!!!!,맛: 맛있음,가격: 보통,응대: 친절함,트러플파케리파스타,2022년 2월 13일
43,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
맛있게먹자23
",4.7,323,0,4점,위치좋고 분위기좋아서 데이트로 찾는이들도 많음. 음식도 평타이상,맛: 맛있음,가격: 만족,응대: 친절함,산 세바스챤 치즈 케이크,2024년 5월 14일
44,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
토리리
",4.8,115,3,5점,가격은 좀 비싸지만 맛있고 평소에 안먹어 본 음식들이라 좋았어요 ㅎㅎ,맛: 맛있음,가격: 보통,응대: 친절함,"시금치 플랫브레드, 보드카 리가토니 파스타",2024년 4월 9일
45,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
해밭
",4.0,1013,3,4점,"가격대는 좀 비싼 편이에요
음식 양이 많지는 않은데 맛있어요",맛: 맛있음,가격: 불만,응대: 보통,산 세바스챤 치즈 케이크,2023년 5월 1일
46,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
Sungeun Rhee
",3.7,330,2,4점,맛있고 친절하지만 잠실점은 몰 안에 있어 살짝 정신이 없어요 파스타는 양이 살짝 아쉽기도 하지만 전체적으로 만족하는 편이예요,맛: 맛있음,가격: 보통,응대: 친절함,"시금치 브래드, 스파이시 카르보다라 떡볶이",2019년 6월 14일
47,치즈룸 X 테이스팅룸 월드타워,롯데월드몰,4.2,서울특별시 송파구 신천동 29  롯데월드몰 5F,"
코고는고양이
",4.1,137,10,4점,가격에 비해 양은 좀 적지만 그만큼 맛에 집중된 느낌입니다!  맛있었어요!! 시금치 플랫브래드 추천합니당 신선해요,맛: 맛있음,가격: 보통,응대: 친절함,"시금치플랫브래드, 문어리조또",2020년 10월 20일
48,엘리스 리틀 이태리,잠실,4.3,서울특별시 송파구 송파동 8,"
고라파덕
",4.4,124,15,4.5점,"오늘은 사랑하는 친구의 청첩장 모임이 있었습니다. 
분위기 좋은 곳에서 만나면 좋을 것 같다고 생각했는데, 친구들끼리 조사해서 결정한 곳이 바로 
화덕피자가 유명한 엘리스 리틀 이태리입니다. 애피타이저로 나온 빵이 맛있어서 피자가 얼마나 맛있을지 알 수 있었습니다.
빵이 쫄깃하더라구요.
피자, 뇨끼 등 기본적으로 반죽이 맛있으니까 다른 밀가루 음식들도 다 맛있었습니다. 손으로 잡고 먹는 음식들이 많아서 손을 깨끗이 씻는 것이 중요하다는 생각이 들었습니다. 
메뉴판은 태블릿으로 되어있었습니다.
창가에 앉으면 음식 사진이 더 잘 나오더라구요. 

화덕에서 피자를 굽는 것이 바로 보여서 더 믿을 수 있었습니다. 손님들 앞에서 손님들 먹을 음식을 만드는 것이 부담스러울 법도 한데, 굉장히 전문적으로 잘 만드시더라구요! 

재방문의사 있습니다!",맛: 맛있음,가격: 보통,응대: 친절함,"Appetizer, Pizza, Pasta, Main",7월 5일
49,엘리스 리틀 이태리,잠실,4.3,서울특별시 송파구 송파동 8,"
오로라공주
",4.6,30,0,5점,"지인들과 맛있는 모임 하기 좋은 송리단길 맛집입니다 같이 주는 화덕에 구운빵은 너무 맛있어서 계속 생각납니다
종종가는 이태리 식당인데 오래도록 명맥을 유지 하는데에는 이유가 있겠죠",맛: 맛있음,가격: 보통,응대: 친절함,"성게알과 어란 파스타, 라자냐, 새우 버섯과 루꼴라, 마르게리타 디 부팔라",1월 18일
50,엘리스 리틀 이태리,잠실,4.3,서울특별시 송파구 송파동 8,"
ronny
",4.8,1028,14,4.5점,"테이블이 적지만 피자 맛집 입니다
화덕에 구어서 그런지 정말 맛나요",맛: 맛있음,가격: 보통,응대: 친절함,Pizza,7월 8일
51,엘리스 리틀 이태리,잠실,4.3,서울특별시 송파구 송파동 8,"
짠수진
",3.9,15,0,4점,"전체적으로 조용하고 아담해서 데이트장소로 좋았습니다. 직원분들도 음식과 함께 설명해주시는게  마치 레스토랑에서 대접받는 느낌도 들고 좋았어요!

애피타이저로 주신 빵과 육회 애피타이저?
너무 맛있었어요. 근데 입맛을 돋구기엔 살짝 맞지 않았지만? 무료로 주시는데 맛있다? 👍 굳

📌포르치니 리카토니 (쉐프 스페셜 메뉴)
스페셜 메뉴라고 해서 픽 했습니다.
정통 까르보나라와 같이 만들어 버섯, 직접 만드신 리카토니 생면이 들어간 파스타에요.
크림보다 더 풍미가 있어서 색다르지만 좀 제입맛엔 짰어요ㅠ 크림인데 약간 돼지부속물만의 쿰쿰한 맛이 느껴져서 당황스러웠으나 이색적인 느낌에 계속 포크가 갔어요. 피자 끝부분에 찍어먹으려고 한거여서 의도대로 잘 찍어먹고 긁어먹었어요 ㅋ

📌포로볼로네 페페 피자
와 이번 메뉴 선택 정말 잘했다고 생각했어요 
마르게리타, 프로슈토 피자는 많이 먹어봐서 생소한 걸 먹고 싶어서 픽했습니다. 
성수 마리오네에 시그니처피자인 '가르발디 피자' 정말
맛있게 먹었는데 맛이 정말 흡사했어요!
특히 리코타, 노랑방울토마토 때문에 특히 맛있었어요.
다시 가도 이거 시킬꺼예요. 도우는 쫀득한 느낌은 덜 해서 아쉬웠으나 맛이 다 했음요 

재방문의사 80%",맛: 맛있음,가격: 보통,응대: 친절함,"포르치니 리카토니, 포로볼로네 페페 피자",2024년 11월 4일
52,엘리스 리틀 이태리,잠실,4.3,서울특별시 송파구 송파동 8,"
헤인이
",4.7,47,1,5점,재료들이 신선하고 모두 맛있어요. 식전에 나오는 구운 리조또는 매콤해서 피자랑 잘 어울렸어요. 대체로 조용하고 자리가 넓어서 좋아요.,맛: 맛있음,가격: 만족,응대: 보통,프로슈토 루꼴라,2024년 10월 2일
